user_id,movie_id,rating,rating_timestamp
487,424,3,1997-12-31 00:30:37
737,595,3,1998-01-09 03:02:50
571,3078,3,1997-12-29 00:21:26
308,702,3,1998-02-17 18:08:13
830,329,3,1998-04-03 00:01:13
833,240,5,1997-09-24 18:05:48
439,1813,3,1997-12-23 15:53:44
757,33,5,1998-02-25 22:25:21
750,9427,4,1997-11-13 18:29:15
688,31535,5,1998-01-07 06:15:12
699,199,3,1998-01-04 03:30:42
312,576,5,1998-04-04 14:04:55
605,26748,3,1997-11-12 20:15:48
761,20737,1,1997-10-07 02:04:31
156,1245,4,1998-02-22 22:17:34
474,4421,3,1998-02-19 19:00:22
328,16633,3,1998-01-17 14:33:13
655,9437,3,1998-03-04 04:04:15
666,9571,4,1997-11-21 19:05:49
846,8367,4,1998-01-04 21:33:14
674,9772,3,1998-02-18 00:38:16
739,639,4,1998-02-08 17:27:11
506,9434,2,1997-11-22 11:31:45
630,38223,4,1998-01-24 18:40:49
804,11202,4,1997-11-13 17:33:54
458,1770,4,1998-02-02 04:43:43
774,3179,1,1998-02-27 05:53:07
804,62,3,1997-11-13 18:06:47
690,3595,3,1997-12-03 20:11:18
767,680,4,1998-04-01 20:32:39
664,174,3,1997-10-10 23:38:38
666,601,3,1997-11-21 19:09:41
693,278,3,1997-09-28 21:28:56
778,14585,4,1998-04-02 02:07:23
521,755,1,1998-01-20 00:08:08
544,11831,3,1998-01-14 16:25:35
729,6623,3,1998-04-22 23:04:59
600,680,5,1998-02-26 00:04:52
526,9772,2,1998-01-24 22:47:11
518,9294,5,1997-10-14 10:07:25
787,2649,3,1998-03-04 02:37:54
634,862,3,1997-10-01 18:01:12
653,9614,1,1997-11-06 22:21:46
711,539,4,1997-10-08 02:45:21
682,8012,3,1998-02-26 19:33:19
650,826,4,1998-03-31 18:38:40
716,11202,5,1997-11-17 19:53:58
215,578,4,1998-04-01 13:00:55
571,522,3,1997-12-29 00:20:18
803,10003,1,1997-11-20 19:41:25
118,11229,5,1997-09-27 18:34:16
130,2292,4,1997-10-02 14:10:22
749,947,4,1997-11-06 20:14:46
632,744,3,1997-11-13 22:10:53
67,9294,4,1997-09-27 17:00:43
128,577,4,1997-11-19 19:41:52
729,978,2,1998-04-22 23:02:29
843,754,2,1997-11-13 18:08:51
807,15121,4,1998-04-14 04:27:42
624,1624,3,1997-11-17 18:41:49
676,2157,5,1998-04-16 00:17:29
440,8197,5,1998-04-02 20:53:24
319,20737,3,1998-03-13 19:11:07
624,3179,2,1997-11-17 18:58:49
788,289,5,1997-11-30 05:32:13
757,1669,3,1998-02-26 04:16:54
690,639,4,1997-12-03 19:28:22
771,8818,4,1998-02-05 01:02:27
535,9390,4,1997-11-15 18:16:19
291,578,4,1997-09-21 09:38:55
472,1408,5,1998-04-17 05:24:36
774,9772,2,1998-02-27 05:03:12
484,8587,2,1998-03-29 18:05:43
263,510,5,1998-03-30 23:12:53
626,2255,4,1997-11-05 23:09:15
303,306,2,1997-11-14 21:52:45
720,2649,4,1998-03-30 12:57:49
443,10336,1,1997-12-30 17:59:08
684,330,4,1997-10-02 17:10:27
531,9823,1,1998-02-09 18:35:41
655,280,3,1998-02-16 17:44:20
825,451,1,1997-11-28 22:36:15
450,11359,4,1997-12-17 22:58:28
606,9304,2,1997-11-30 20:55:49
109,4232,5,1997-11-26 16:48:28
666,712,4,1997-11-21 19:12:06
637,26748,3,1997-12-23 18:47:15
668,329,4,1997-12-09 21:28:45
639,9390,1,1998-03-30 06:28:16
615,11382,4,1997-11-13 19:17:12
735,9427,3,1997-10-12 23:13:42
201,562,4,1998-01-06 18:44:05
780,601,5,1998-03-31 17:00:18
837,2925,3,1997-10-01 16:10:25
566,268,3,1997-12-09 06:57:34
327,2649,2,1998-02-17 17:44:53
468,1578,4,1997-09-26 16:30:03
23,75,1,1997-09-20 19:45:12
606,549,3,1997-10-29 18:21:18
813,1624,1,1998-01-02 14:40:51
472,1585,4,1997-10-04 16:00:23
566,9614,4,1997-12-09 07:04:05
371,37233,5,1997-11-25 05:26:41
727,9434,5,1998-01-02 02:46:47
90,1587,4,1998-03-31 23:01:38
334,10806,2,1998-04-02 19:10:33
621,9800,4,1997-11-28 17:54:14
374,1642,4,1997-12-01 00:57:56
742,199,2,1997-12-05 15:33:26
551,4232,4,1998-04-17 01:11:06
834,1770,4,1998-03-25 21:48:47
276,954,3,1997-09-20 20:24:04
450,1637,4,1997-12-17 22:32:19
256,9208,4,1997-12-15 01:58:08
532,1585,5,1998-04-21 00:44:51
744,49471,3,1997-12-03 17:51:22
534,75,4,1997-10-25 19:32:53
826,9361,4,1998-01-25 01:10:00
474,10218,5,1998-02-19 19:06:28
479,9331,3,1997-11-13 22:56:40
727,89,3,1998-01-02 03:02:03
537,207,3,1998-01-28 23:40:31
577,414,3,1997-11-25 16:21:43
795,9598,5,1997-11-26 18:35:17
682,9770,2,1998-02-26 18:39:24
701,607,4,1998-04-01 16:13:17
772,1813,4,1998-03-04 16:26:13
597,10357,1,1997-09-27 05:44:01
334,11363,4,1998-04-02 19:31:20
226,4584,3,1998-01-04 04:56:04
739,10215,5,1998-02-07 04:25:29
758,193,4,1998-01-17 01:05:33
495,152,5,1998-02-28 03:49:28
715,451,3,1997-10-04 10:54:14
580,199,3,1998-01-06 22:21:32
318,770,4,1998-01-11 05:27:12
718,10684,5,1997-12-28 22:37:14
62,13,4,1997-11-12 22:33:35
194,377,2,1997-11-14 17:17:45
293,8012,4,1998-03-03 06:28:09
338,9427,4,1997-11-13 16:12:03
542,807,2,1998-02-03 19:21:50
542,581,4,1998-02-03 19:22:34
307,207,3,1997-11-10 23:44:30
130,9360,4,1997-10-07 19:08:07
666,424,5,1997-11-21 19:06:20
405,11359,1,1998-01-23 09:47:57
308,173,3,1998-02-17 18:24:51
750,10336,3,1997-11-13 18:36:56
457,9087,4,1997-12-17 22:16:29
734,680,1,1998-03-27 18:19:12
514,578,3,1997-10-05 15:02:45
712,137,4,1997-09-20 04:33:51
792,11229,4,1997-10-27 00:07:02
82,1585,4,1997-11-05 22:46:32
307,854,3,1997-10-17 21:12:01
644,2649,3,1998-03-05 05:32:47
173,9437,4,1997-10-22 21:50:28
648,9549,4,1998-01-12 18:10:07
405,1412,1,1998-01-23 09:08:07
796,33,3,1998-04-16 01:29:33
11,3034,4,1998-04-06 23:23:52
295,621,4,1997-11-14 14:47:44
829,1578,5,1997-12-10 00:08:39
758,8012,4,1997-12-13 01:42:55
551,137,4,1998-04-17 03:19:37
700,28,3,1998-01-11 04:51:18
650,173,4,1998-03-31 23:16:50
790,2088,2,1998-01-18 21:04:49
327,9603,4,1998-02-18 16:29:15
796,433,5,1998-04-22 04:23:21
785,601,2,1997-11-13 16:35:57
374,755,2,1997-12-01 00:57:56
673,2255,1,1998-03-01 21:16:37
715,76,4,1997-10-04 11:13:16
578,686,1,1998-03-03 20:42:15
719,1645,4,1997-11-12 18:21:14
683,9437,3,1998-04-22 22:26:37
790,1669,4,1998-01-18 20:36:10
176,954,2,1998-01-29 04:31:02
234,377,2,1998-04-11 23:11:27
16,11561,4,1997-10-24 21:26:57
772,10357,4,1997-10-22 15:19:06
521,9360,1,1998-01-11 00:00:20
472,9208,4,1997-10-04 15:30:41
715,9802,3,1997-10-04 10:43:36
836,28,5,1998-01-25 18:50:00
770,9311,4,1997-10-04 13:50:47
630,8963,2,1998-01-24 18:52:48
796,414,3,1998-04-20 05:04:32
613,703,4,1998-03-30 03:07:16
754,1770,3,1997-11-13 20:14:33
450,568,4,1997-12-17 16:57:41
610,451,4,1998-02-28 22:09:26
389,184,4,1998-01-24 22:35:15
716,1637,4,1997-11-17 19:58:38
844,268,3,1997-10-20 22:50:25
128,954,4,1997-11-19 19:47:39
605,12498,5,1997-12-01 22:24:59
339,2493,5,1998-03-27 21:30:54
527,807,4,1997-11-13 21:31:02
399,1891,3,1997-12-17 07:08:57
682,9294,4,1998-02-26 20:07:15
683,978,4,1998-04-22 23:04:20
624,451,5,1997-11-17 18:47:26
422,1710,3,1997-11-17 05:21:25
268,5,1,1997-10-01 21:59:21
760,137,3,1997-10-01 01:03:54
270,627,5,1997-10-15 22:22:02
690,11592,2,1997-12-03 19:37:41
840,62,5,1998-03-29 20:45:56
848,2756,5,1998-02-09 16:57:01
286,137,4,1997-10-22 14:56:44
733,9819,3,1997-11-14 19:18:49
805,8068,5,1997-12-09 19:14:45
249,330,2,1997-11-15 05:33:18
715,9737,3,1997-10-04 11:20:51
703,11543,4,1997-09-26 03:03:48
506,788,3,1997-09-21 20:46:42
128,2320,3,1997-11-19 19:46:14
332,687,4,1998-02-19 19:30:53
648,9100,4,1997-12-15 18:54:31
721,68,5,1997-10-18 02:04:42
550,1624,3,1997-12-29 20:08:39
710,769,4,1997-12-14 01:46:07
474,173,4,1998-02-19 22:07:39
758,816,4,1997-11-27 23:19:42
665,9294,4,1998-01-08 20:29:00
652,1645,4,1997-12-19 21:34:54
295,8587,5,1997-11-14 14:30:22
823,14275,5,1997-11-02 02:44:02
807,862,4,1998-04-14 04:30:31
360,826,5,1997-11-24 07:14:38
547,597,5,1998-03-30 18:30:11
118,1024,5,1997-09-27 18:33:48
516,9277,4,1998-03-30 20:43:13
833,9504,5,1997-09-24 18:08:55
763,8367,3,1997-11-07 17:24:48
591,137,3,1998-03-27 20:44:29
313,9294,3,1998-03-27 16:44:19
727,193,3,1998-01-02 03:39:57
267,319,4,1997-11-08 06:45:14
773,2255,4,1998-02-27 00:10:49
533,783,4,1997-11-10 19:43:42
770,8818,5,1997-10-04 13:27:35
661,279,4,1998-02-24 06:05:44
713,597,3,1998-03-02 23:42:59
622,199,5,1997-12-20 04:40:15
554,862,3,1997-10-07 13:45:38
715,193,3,1997-10-04 11:37:38
22,89,3,1997-11-07 07:07:59
848,1624,5,1998-02-09 15:21:09
622,26352,4,1997-12-21 02:12:47
698,562,2,1998-02-01 21:13:06
92,89,4,1997-09-30 21:05:19
674,2320,3,1998-02-18 00:47:41
798,607,4,1997-09-26 17:44:02
805,639,2,1997-12-09 19:44:59
540,9772,3,1997-12-15 03:30:18
654,1701,4,1998-02-19 04:50:41
719,510,4,1997-11-12 18:49:43
741,578,4,1998-04-01 18:32:25
454,26748,4,1997-12-12 20:52:40
805,3179,3,1997-12-09 22:09:10
719,8818,2,1997-10-20 01:32:30
758,2320,5,1997-12-13 02:26:27
561,268,3,1998-01-26 10:14:50
717,627,5,1998-01-12 21:56:27
290,28,1,1997-11-25 16:21:53
722,66,4,1998-03-30 18:07:08
837,25189,4,1997-10-01 16:06:47
207,280,3,1997-10-26 06:23:45
332,8963,4,1998-02-21 21:56:45
102,9327,2,1998-04-19 13:49:46
551,11202,5,1998-04-17 01:29:35
506,8834,4,1998-01-18 14:57:56
704,223,4,1998-04-01 02:25:35
666,9434,3,1997-11-23 19:34:00
734,3078,4,1998-03-27 18:24:46
716,8012,2,1997-11-17 19:47:26
429,11827,4,1997-12-17 19:24:22
144,9360,1,1998-02-21 23:40:46
792,2925,1,1997-10-26 23:56:46
193,9894,1,1998-03-05 19:54:58
749,1624,2,1997-11-06 19:57:45
731,16633,3,1998-01-30 18:00:09
711,199,3,1997-10-07 00:58:16
601,686,5,1997-10-08 21:32:24
788,642,3,1997-11-30 05:54:38
387,78,5,1998-02-03 05:17:28
119,78,4,1997-09-20 18:49:12
533,10684,4,1997-12-23 18:38:50
487,816,1,1998-01-12 20:33:20
568,240,3,1997-10-26 23:13:16
541,8587,5,1998-01-04 00:45:16
615,3034,4,1997-11-13 19:25:30
381,1624,5,1998-04-16 03:41:08
786,712,4,1997-12-23 02:18:54
763,218,4,1997-11-07 15:59:20
393,755,1,1998-03-12 18:54:55
90,581,5,1998-03-31 22:39:47
533,240,4,1997-11-13 16:33:31
666,9067,3,1997-11-23 19:46:06
711,251,4,1997-11-20 02:41:14
293,3049,3,1998-03-03 06:46:15
455,664,4,1997-11-09 21:08:53
711,9598,5,1997-11-20 02:41:47
363,78,4,1998-04-02 05:24:48
847,539,2,1997-11-07 21:51:43
468,1701,3,1997-09-26 13:31:10
648,199,5,1997-12-15 18:40:58
632,348,4,1997-11-13 21:35:09
838,10003,3,1998-02-09 21:49:32
619,1572,5,1998-01-28 02:22:14
681,686,1,1998-01-21 19:05:16
806,1891,3,1997-12-17 19:36:13
109,235,3,1997-11-26 20:55:35
823,562,5,1997-11-02 02:42:15
774,311,3,1998-02-27 05:20:14
465,9665,3,1997-12-31 01:19:15
786,639,4,1997-12-23 02:14:32
354,1585,3,1998-03-30 00:18:29
1,218,5,1997-10-15 05:20:55
716,12160,3,1997-11-17 20:08:06
810,6623,5,1998-03-16 21:18:44
276,8009,3,1997-09-23 01:17:54
807,1669,5,1998-04-14 04:44:36
668,10336,3,1997-12-07 19:49:13
790,63020,3,1998-01-18 21:05:33
766,424,5,1998-03-31 01:58:42
761,686,4,1997-10-07 01:59:45
18,11934,3,1997-11-21 16:48:10
629,409,4,1997-11-21 12:37:19
768,4232,4,1998-01-03 13:38:25
625,954,3,1998-03-30 16:04:19
608,807,5,1997-11-24 21:12:07
830,947,5,1998-04-03 00:01:13
526,1813,2,1998-01-24 22:45:58
758,55306,4,1997-11-27 23:18:20
749,68,3,1997-11-06 20:19:36
758,9089,2,1997-12-13 02:07:44
748,9549,3,1997-11-13 20:59:49
731,581,5,1998-01-30 18:08:01
561,595,4,1998-01-26 09:38:04
62,329,4,1997-11-12 22:56:54
676,2493,5,1998-04-16 00:31:05
660,11258,3,1998-03-29 18:55:57
833,10061,1,1997-09-26 18:07:36
634,3179,3,1997-10-16 16:07:13
588,5503,4,1998-03-16 04:48:42
416,792,4,1998-02-01 07:15:16
639,639,3,1998-03-30 06:32:08
804,11592,3,1997-11-13 18:32:36
719,9390,2,1997-10-27 02:06:21
792,66,2,1997-10-27 00:03:49
682,578,3,1998-02-26 19:18:25
771,8012,1,1997-11-27 19:42:28
823,627,5,1997-11-02 02:38:17
727,4584,3,1998-01-02 02:42:07
563,10357,2,1997-11-26 01:06:08
362,9437,5,1998-01-17 06:45:37
834,1645,4,1998-03-25 21:57:32
540,199,4,1997-12-15 03:40:24
648,9067,3,1998-01-15 16:27:01
221,10603,4,1997-09-26 03:19:50
642,10895,3,1998-02-04 05:12:02
240,714,3,1998-01-26 00:48:03
763,702,4,1997-11-07 16:08:53
655,16633,2,1998-02-28 17:13:31
746,8009,5,1998-01-17 22:15:04
109,8009,3,1997-11-26 21:03:06
638,105,5,1997-10-12 22:38:37
738,714,3,1998-04-18 22:24:57
457,713,5,1997-12-19 16:19:10
298,433,5,1998-01-07 14:19:34
301,377,4,1997-12-14 05:55:55
102,2925,3,1998-04-19 13:50:27
85,576,3,1997-11-13 20:39:47
834,9366,3,1998-03-25 21:56:14
194,854,3,1997-11-15 00:35:00
833,11202,4,1997-09-24 17:40:14
549,9390,4,1997-12-09 13:03:25
178,10003,4,1997-12-22 20:44:20
798,268,4,1997-10-01 21:59:00
435,8587,3,1998-01-07 00:16:48
821,28,5,1997-09-20 22:11:57
401,8197,3,1998-03-27 20:49:44
758,279,5,1997-12-13 01:17:33
518,18550,3,1997-10-14 10:15:56
835,792,4,1998-03-27 21:18:46
731,9598,2,1998-01-30 18:24:41
749,769,3,1997-11-06 20:37:19
619,9350,4,1998-01-28 02:24:21
790,862,3,1998-01-10 19:41:46
313,11412,4,1998-03-27 16:36:23
540,9366,4,1997-12-15 03:38:04
795,694,3,1997-12-27 19:39:41
761,4232,4,1997-10-07 02:00:14
769,686,3,1998-01-21 22:44:10
779,199,4,1997-09-29 03:21:20
682,2493,4,1998-02-26 19:29:41
601,105,2,1997-10-08 22:13:03
821,581,5,1997-09-20 22:17:28
380,9804,2,1998-01-22 14:35:54
577,8963,4,1997-11-25 16:10:16
848,284,3,1998-02-09 15:35:27
826,1891,5,1998-01-25 01:08:01
834,686,4,1998-03-25 21:09:54
796,11113,4,1998-04-22 21:19:18
788,348,5,1997-11-30 05:45:43
833,105,1,1997-09-23 18:27:35
346,33,4,1997-09-22 17:08:59
484,639,4,1998-03-29 18:11:45
660,114,2,1998-03-29 20:05:25
352,5503,4,1998-01-08 20:01:33
616,9619,4,1998-03-30 02:26:41
757,9361,3,1998-02-26 04:21:03
647,268,4,1997-10-11 01:34:17
715,13,4,1997-10-04 11:14:52
757,137,4,1998-02-25 22:28:50
484,9390,3,1997-12-06 23:15:12
778,218,4,1998-03-24 19:56:10
622,11827,5,1997-12-20 04:37:42
92,75,3,1997-09-30 17:25:38
697,1645,4,1997-12-20 12:55:59
147,9922,5,1998-01-23 22:19:25
724,9444,2,1998-01-02 16:12:17
551,11543,5,1998-04-17 03:34:53
504,1624,2,1998-02-19 18:25:22
788,13,4,1997-11-30 05:35:44
90,36955,4,1998-03-31 23:11:39
852,2320,3,1998-03-27 22:07:15
788,621,4,1997-11-30 06:27:20
588,364,4,1998-03-16 06:16:27
751,2292,5,1998-03-05 21:30:29
648,289,5,1997-12-15 19:05:08
141,451,1,1998-01-12 06:00:17
849,9100,5,1997-11-16 15:45:53
528,11971,5,1998-01-29 19:20:32
828,9427,4,1998-03-27 21:19:34
472,9268,5,1998-04-17 05:31:02
484,414,3,1998-03-29 18:18:52
342,23570,2,1997-09-27 00:06:23
798,978,4,1997-10-17 19:52:52
405,1642,5,1998-01-23 09:34:53
790,9603,4,1998-01-18 20:41:54
102,11592,2,1998-04-19 13:48:55
835,819,3,1998-03-27 21:08:50
655,9294,2,1998-02-14 03:16:40
207,12498,3,1997-11-24 16:26:24
90,251,5,1998-03-31 23:02:15
435,568,3,1998-01-07 00:09:59
506,240,5,1998-01-18 15:03:39
468,9603,4,1997-09-26 18:01:08
23,639,4,1997-09-20 20:26:44
694,3078,4,1997-10-01 17:36:39
334,680,4,1998-04-02 19:55:14
182,14275,3,1997-10-09 22:35:56
830,4232,1,1998-04-06 21:51:15
851,9737,4,1997-10-02 15:39:25
649,11412,4,1998-04-01 14:16:54
425,26748,2,1997-11-05 13:52:25
524,218,2,1998-01-12 19:54:09
121,754,2,1998-03-31 23:57:56
671,11412,1,1998-01-05 21:33:12
406,11561,2,1997-11-21 17:01:06
339,10895,4,1998-03-27 21:45:47
26,330,3,1998-03-31 23:06:09
178,223,3,1997-12-22 21:32:27
168,1770,5,1998-01-08 19:34:18
621,9304,3,1997-11-28 17:28:00
301,8012,4,1997-12-14 05:23:53
805,11412,5,1997-12-09 19:04:46
303,9716,5,1997-11-14 00:07:45
342,639,5,1997-09-27 00:28:24
119,712,3,1997-09-20 18:57:09
194,2493,5,1997-11-14 15:24:48
821,4584,5,1997-09-20 21:52:49
291,5,3,1997-09-21 09:25:36
43,199,4,1998-01-04 23:12:27
96,348,4,1998-01-10 03:32:03
405,4232,5,1998-01-23 08:37:15
392,8413,1,1998-03-27 22:29:50
699,2300,2,1997-11-28 05:56:37
419,5503,4,1997-11-13 15:39:50
472,771,5,1998-04-17 05:31:03
77,280,3,1998-01-14 04:36:02
794,703,5,1998-03-27 21:53:24
442,105,3,1997-12-29 09:50:28
638,8009,4,1997-10-12 22:25:08
418,2649,5,1998-03-30 18:28:40
56,9390,5,1998-04-15 22:32:20
694,864,4,1997-10-01 17:52:25
659,1585,5,1998-03-31 23:00:58
782,27322,2,1998-04-02 06:28:33
528,1624,3,1998-02-26 19:13:58
716,14275,5,1997-11-17 19:35:14
680,218,4,1997-10-14 08:01:46
484,10218,4,1998-03-29 18:14:06
847,9826,3,1997-11-07 21:47:46
566,712,4,1997-12-09 06:39:23
642,364,3,1998-02-02 21:26:52
770,1645,5,1997-10-04 13:48:47
53,500,4,1997-11-13 17:36:01
796,510,4,1998-04-15 17:46:40
798,3587,4,1997-09-30 16:43:42
755,8078,3,1997-12-19 22:21:17
645,289,5,1998-04-08 16:37:36
151,9277,4,1997-11-14 16:20:43
805,10586,2,1997-12-09 19:31:51
782,6116,1,1998-04-02 06:28:33
20,15121,3,1997-11-16 08:30:40
605,1624,4,1997-11-12 20:06:59
661,714,4,1998-02-07 08:36:17
562,8012,1,1997-11-10 21:15:17
588,3595,4,1998-03-16 04:53:22
831,2649,4,1998-03-31 14:18:35
730,9802,3,1997-11-23 18:38:20
813,8818,4,1998-01-02 14:47:35
699,9623,1,1997-11-07 06:01:51
402,451,5,1997-10-07 23:30:14
773,10329,1,1998-02-27 00:46:30
839,8413,2,1997-10-02 00:19:20
707,581,4,1998-01-31 22:31:16
671,9802,3,1997-09-27 19:39:47
749,9802,4,1997-11-06 20:04:14
751,66,3,1998-03-07 19:32:35
499,279,5,1998-01-23 23:48:27
767,173,4,1998-04-01 20:34:30
682,755,3,1998-02-26 19:22:03
588,9603,5,1998-03-16 04:55:17
489,9716,3,1998-04-01 16:13:38
798,9603,3,1997-10-01 22:03:54
844,218,3,1997-10-20 22:50:25
703,10684,4,1997-09-26 03:01:25
654,4584,5,1998-02-19 04:43:14
767,1891,5,1998-04-01 20:30:14
839,607,3,1997-10-02 00:25:30
167,9361,5,1998-04-16 14:53:39
191,2639,4,1998-04-02 23:45:53
648,756,5,1998-01-09 17:55:38
551,9614,5,1998-04-17 03:33:28
246,12160,1,1998-01-16 04:06:32
425,85,3,1997-11-05 13:55:49
334,223,3,1998-04-02 19:43:26
637,66,4,1997-12-23 19:26:23
848,13,2,1998-02-09 16:55:40
600,364,3,1998-02-26 00:15:52
600,168,4,1998-02-26 00:10:39
656,10806,3,1998-04-11 18:17:28
683,8197,3,1998-04-22 22:29:43
838,424,5,1998-02-09 23:31:25
758,16388,4,1997-12-13 01:38:28
616,409,5,1998-03-30 02:20:48
486,9304,2,1997-11-18 17:48:36
586,105,3,1998-01-06 06:05:23
109,25066,3,1997-11-26 22:17:13
455,754,4,1997-12-22 19:26:27
387,11827,4,1998-02-03 04:18:48
838,854,4,1998-02-09 23:32:42
663,2649,5,1998-03-10 01:00:55
253,595,5,1998-04-03 18:30:29
645,639,4,1998-04-08 16:58:52
791,8834,4,1997-11-13 19:08:07
506,9350,4,1998-01-18 15:05:54
668,9772,4,1997-12-07 19:40:12
839,9311,3,1997-10-02 00:25:58
815,621,3,1997-11-05 02:29:25
788,11517,3,1997-11-30 06:29:54
846,9331,5,1998-01-04 21:21:14
537,549,2,1998-01-28 23:33:01
69,9802,4,1997-12-14 04:12:28
380,3034,2,1998-01-22 14:45:01
650,18975,3,1998-03-31 23:43:53
850,105,5,1997-12-27 03:54:19
815,954,4,1997-11-05 01:07:51
806,105,5,1997-12-17 19:50:05
573,769,4,1998-01-26 19:44:52
699,11412,2,1997-12-28 03:24:32
659,9603,3,1998-03-31 22:59:26
458,10705,4,1998-02-02 05:36:11
367,1710,4,1997-10-12 20:59:51
484,5503,5,1998-03-29 18:15:22
674,9619,3,1998-02-18 00:48:57
655,686,2,1998-02-16 17:42:24
72,279,5,1997-11-20 14:35:15
704,10603,2,1998-04-01 02:15:04
490,11543,4,1997-09-28 06:36:10
500,10436,2,1998-01-04 00:56:28
836,29461,4,1998-01-25 18:38:26
65,947,4,1997-11-11 02:49:27
367,2756,4,1997-10-12 21:01:59
397,409,4,1997-12-23 01:11:57
406,1245,4,1997-11-17 19:01:35
233,770,5,1997-10-24 02:49:24
637,9366,3,1997-12-23 18:47:15
234,11359,1,1998-04-11 22:46:06
715,235,4,1997-10-04 11:23:23
793,10218,4,1997-09-24 12:24:02
378,4584,5,1997-11-20 16:45:12
746,5503,5,1998-01-17 22:12:45
158,152,2,1997-11-21 17:53:35
545,578,3,1997-11-19 00:38:25
648,12123,3,1997-12-15 18:55:31
299,11592,4,1998-03-10 04:18:23
627,744,2,1997-11-14 18:15:02
829,424,5,1997-12-26 15:24:20
758,289,5,1997-12-13 01:12:57
459,8818,4,1997-11-15 02:41:19
655,7863,4,1998-02-14 16:26:10
711,607,3,1997-10-07 00:55:26
291,9344,4,1997-09-21 18:56:09
459,4477,3,1997-11-15 02:42:11
207,9802,3,1997-09-29 03:46:49
738,8587,3,1997-09-27 08:52:32
682,765,4,1998-02-26 18:56:05
387,754,3,1998-02-03 04:37:03
670,947,4,1997-10-27 18:01:25
458,13685,5,1998-02-02 04:55:11
13,1813,2,1997-12-07 17:11:24
13,174,5,1997-12-17 22:27:30
629,978,2,1997-11-21 12:41:07
784,8834,3,1998-03-31 23:38:22
854,627,4,1997-12-22 17:39:12
497,66,3,1997-11-12 19:08:27
293,4477,3,1998-03-03 05:51:05
814,628,3,1998-01-21 19:32:12
804,33,4,1997-11-13 17:28:42
601,13,3,1997-10-08 22:16:27
849,15121,5,1997-11-16 15:51:55
286,76,5,1997-10-22 15:25:14
858,9433,3,1997-11-30 23:25:43
847,4232,4,1997-11-06 00:05:22
456,9208,4,1997-12-06 01:32:22
378,8874,4,1997-12-20 18:33:51
573,702,5,1998-01-26 19:57:18
796,9208,4,1998-04-20 05:01:45
503,862,5,1997-11-13 16:23:53
92,1813,4,1998-04-15 15:54:59
49,744,1,1998-02-21 13:58:33
766,628,4,1998-03-31 02:20:24
749,10331,3,1997-11-06 20:36:52
689,754,4,1997-10-12 17:10:11
393,9894,1,1998-03-12 19:37:45
591,235,4,1998-03-27 20:44:29
786,329,4,1997-12-23 02:28:16
807,172,4,1998-04-20 14:35:31
89,199,5,1997-11-13 17:18:11
592,9416,1,1997-12-20 08:44:36
654,1598,2,1998-02-19 04:58:50
760,9294,4,1997-10-01 00:37:22
190,9208,3,1998-04-03 17:53:20
340,28,3,1998-01-16 22:53:56
660,199,2,1998-03-29 19:01:03
684,664,4,1997-11-05 20:04:34
854,261,4,1997-12-22 17:58:57
716,8840,3,1997-11-17 19:13:52
432,9434,4,1998-03-09 04:05:52
320,11412,4,1998-01-14 03:30:41
709,9303,2,1997-11-18 09:45:32
806,562,5,1997-12-17 19:57:38
197,8012,3,1998-04-01 05:53:01
782,4421,5,1998-04-02 06:25:22
826,319,4,1998-01-25 01:10:36
606,2320,3,1997-11-30 20:55:49
328,174,3,1998-01-17 14:25:29
738,168,4,1997-09-27 09:12:10
293,4584,3,1998-03-03 05:58:16
663,13,4,1998-03-10 01:36:10
245,10545,4,1998-02-26 17:16:01
722,1813,4,1998-03-30 17:50:45
618,13,4,1998-03-31 01:36:16
543,1578,4,1997-09-21 17:44:38
682,680,4,1998-02-26 18:51:17
710,240,5,1997-12-14 01:48:16
144,11412,3,1998-02-21 23:40:02
851,524,5,1997-10-01 18:50:16
727,702,2,1998-01-02 03:15:48
167,10061,3,1998-04-16 14:49:01
752,8818,1,1998-03-29 21:51:39
846,686,3,1998-01-04 20:38:04
697,9100,3,1997-12-20 12:47:24
200,771,4,1998-01-06 23:40:46
378,1412,4,1997-11-20 19:59:09
734,11971,4,1998-03-27 18:18:53
725,9772,4,1997-10-06 02:58:49
801,10603,3,1998-03-19 18:43:06
804,16633,4,1997-11-13 17:33:33
843,794,4,1997-11-13 17:48:17
758,239,5,1997-12-13 01:18:42
633,2649,3,1997-09-29 21:12:42
766,239,3,1998-03-31 01:51:57
109,9350,3,1997-11-26 21:44:23
301,11967,4,1997-12-14 05:44:47
825,9625,4,1997-11-28 22:41:44
851,807,5,1997-10-01 18:44:01
804,792,4,1997-11-13 17:41:02
690,12498,4,1997-12-03 19:57:49
850,3034,5,1997-12-27 03:56:13
826,769,4,1998-01-25 01:10:00
224,193,4,1998-02-21 23:36:28
721,4232,3,1997-10-18 01:17:27
695,68924,3,1998-03-02 02:29:57
815,1585,5,1997-11-05 01:40:27
780,9772,3,1998-03-31 16:48:57
294,415,3,1998-03-07 03:55:37
422,377,4,1997-11-17 05:21:26
597,9619,3,1997-09-27 05:44:01
782,11831,4,1998-04-02 06:16:33
109,577,2,1997-11-26 22:31:59
830,9277,4,1998-04-06 21:38:40
840,330,4,1998-03-29 20:36:50
805,68,5,1997-12-09 19:53:49
533,37233,4,1997-11-10 19:55:13
