movie_id,vote_average,vote_count
49787,5.4,130
16358,6.4,34
7006,5.6,80
66767,4.3,16
17622,6.1,35
283671,6.5,1
18516,6.4,22
217708,6.9,26
42057,4.3,9
17577,4,53
14608,6.4,6
34417,5,6
15067,7.1,193
78383,4.9,119
43090,6.7,27
16614,6.4,737
9700,6,24
10471,6.4,135
250066,4.3,158
667,6.5,531
208869,6.1,86
86837,7.5,400
10306,4.5,123
106845,4.9,34
11576,7,140
219,7.3,406
11827,6.2,148
22820,6.2,51
31174,6.9,49
244316,5.1,74
37737,6,40
62215,7,885
66125,7.1,83
132316,7.3,66
348,7.9,4470
30497,7.2,590
27586,6.3,254
14811,7.4,134
660,6.5,562
68684,5.7,129
40794,7,118
9400,6.9,66
16162,6.8,38
10585,6.3,581
2359,7.3,235
238636,6.6,1954
10472,4.9,70
11282,6.6,693
6521,6.7,60
14181,6.5,201
1621,7.1,738
9656,4.8,119
16428,5.8,21
10705,7.4,71
8272,6.8,110
24621,6.3,16
1619,6.4,100
9685,6.5,95
14425,6,41
14624,6.8,78
10179,5.7,49
15568,6,17
14057,5.5,29
12621,6.1,56
1808,6.9,116
293670,7.2,250
67675,6.8,79
27329,5.1,6
29514,6,35
250349,5.8,214
12454,7,33
39806,4.8,14
15699,6.1,7
8883,6.8,68
17926,4.5,12
291081,7,54
41248,5.6,10
25968,5.8,75
9671,6.3,503
52010,5.2,27
11588,5.9,62
43418,7.3,40
71157,7.9,285
13483,6.3,395
333355,8,27
327833,5.6,61
1547,6.8,538
25196,6.8,274
16323,6.8,28
175528,5.6,85
8069,5.7,146
71805,6.1,14
9451,6.7,270
16727,6.8,50
272693,6.8,1322
10696,3.4,38
150202,5.6,175
19644,6.6,28
29963,6.8,107
26022,7.7,232
152747,6.6,671
62676,7,17
20360,6.6,29
1116,7.1,154
185008,7.2,79
11620,7,63
14353,6.7,100
11818,4.3,7
680,8.3,8428
11176,7,164
242582,7.6,3395
11217,5.1,107
15121,7.4,941
2619,6.1,321
773,7.5,1686
235,7.8,1522
170,7.1,1777
14114,4.8,75
10734,7.2,561
37964,7,31
28121,5.7,15
40807,7,1261
10885,5.3,180
225565,6.1,1004
16471,5.6,23
385736,7.5,18
11971,7.2,189
668,6.5,456
11596,6.4,291
14429,5.8,62
13751,6.7,81
9490,6.4,177
14536,5.2,99
1359,7.3,2066
9962,6.1,181
15049,6.5,42
22821,5.9,261
42819,5.7,9
209263,6.6,348
37735,6.7,2210
59930,3.9,5
10873,6.6,148
51588,5.7,134
23570,4.6,30
19489,4.9,11
14629,5.5,46
8293,6.9,95
291270,7,459
44009,7,97
1958,6.9,196
13154,5.7,95
26618,6.3,39
43923,6.9,672
46138,6.6,94
45791,6.9,13
26306,6.7,21
110683,4.3,4
26963,7.3,181
198277,7.3,1254
7870,5.9,63
13072,5.8,18
153397,4.9,8
30141,5.9,41
17044,7,3
10288,6.6,135
12183,5.2,16
44147,6.4,215
12192,5.6,144
36597,6.9,37
13197,6.3,24
10913,5.6,33
251321,5.1,41
149,7.8,773
10425,5.8,103
49081,6.1,17
256687,4.6,21
220488,4.3,8
1544,7,177
374461,7,129
302,6.4,153
182873,5.4,33
21512,5.9,31
389425,4.1,16
403,7,350
29461,6.6,19
33542,6.5,240
283708,6.6,43
9388,7.1,664
1691,5.6,453
24684,6.8,409
2610,5.7,75
11308,5.8,26
11022,6.8,142
34341,4.5,7
15365,4,26
36046,6.1,7
12569,5.7,192
24356,5.2,13
55903,7,3
2577,6.2,116
103903,5.8,2
73873,6.2,132
312113,6.4,4
14165,6,13
2011,7.7,450
45650,5.6,244
7735,7.5,841
301365,6.4,887
25941,6.7,348
29064,4.4,17
7326,7,2244
326284,5.5,63
681,6.3,553
238,8.4,5893
535,6.1,302
19913,7.2,2904
713,7.1,281
77930,6.1,1040
10727,4.9,161
253,6.4,533
17908,6.5,69
8390,6.7,620
57119,6,56
3291,6.8,273
398,6.8,384
8068,6.8,881
10803,6.6,269
682,6.3,524
10117,4.9,50
9392,6.8,1005
24977,7.5,10
79316,4.4,216
2074,6.3,66
1696,6.6,322
308639,7.2,691
22314,6.2,17
2662,6,306
77156,4,3
12573,6.6,483
44718,6.5,100
11342,5.8,95
241771,7,139
34653,7.3,463
11051,7,201
14578,5.6,30
57825,6.5,110
9555,6.8,84
15581,3.8,18
13006,5.7,63
16651,6.7,14
4251,7.4,64
12400,6.4,76
39053,6.1,133
104896,6.4,6
14112,6.1,56
12271,6.2,81
71859,7.4,677
226354,5.8,8
48620,5,15
33676,4.5,31
37080,6.7,46
25388,6.2,16
11687,7.1,420
39210,6,208
30128,5.7,20
31535,2.7,13
44835,6.7,212
192134,5.8,212
1956,6.2,68
24985,7.7,5
306745,7.1,164
47088,5.9,29
110402,6.7,41
27004,6,73
15013,6.3,8
8374,7.2,837
277519,5.8,5
78381,5,85
164372,5.1,47
294512,6.5,4
8879,7,251
13001,6.9,140
9571,7.4,583
13649,6.1,843
325373,6.8,27
334527,5.8,110
2211,6.3,20
13919,6.7,62
14576,6.1,73
82505,5.6,555
46738,7.9,479
38970,5.8,44
41009,5.1,24
7347,7.8,504
250546,5.6,1517
38415,5.2,6
650,7.4,364
16620,6.8,116
25113,6.3,16
11033,6.8,157
34723,6.2,42
9430,7,196
8998,5.1,128
10514,7,190
10496,4.1,35
1591,7,32
76025,7,875
4836,7,559
14631,8,6
87499,6.5,305
18923,6.8,45
26665,7,6
28089,7.1,119
62255,6,16
5708,7.5,200
218,7.3,4128
338,7.4,586
21641,7.2,152
10925,7.3,267
2293,6.8,392
621,7.2,1581
792,7.5,1205
1777,6.8,397
642,7.4,650
433,7.4,1183
16619,7.4,145
1725,7,389
11977,6.6,365
20322,6.5,10
16158,7.1,34
629,8.1,3254
10160,5.5,245
11452,5.9,858
12163,7.3,1000
32275,6.2,37
13785,6.7,166
1103,6.9,703
36739,6.2,26
14144,4.4,91
10622,6.3,128
13370,6.6,74
11191,5.9,123
10215,6.5,354
25066,5.4,32
1523,7.4,558
11361,5.2,183
92591,6.5,320
57612,8,3
12509,6.6,91
15256,6.1,44
83686,6.4,379
80304,5.5,103
28053,6.9,113
67913,6.8,372
13991,4.8,48
1443,7.1,817
8545,6.6,61
19556,5.4,77
231576,6.4,300
16172,5.5,52
13403,7.4,80
15797,6.9,29
347764,6.2,9
13537,6.6,111
20794,6,44
31064,5.7,19
576,7.6,259
13990,6.2,94
11583,6.6,74
18602,7.2,34
27549,4.6,17
59728,4.7,12
10930,5.7,10
32395,6.2,34
58882,5.3,22
7547,5.9,10
35944,6.5,11
42222,6.3,30
13827,4.7,25
44260,8,10
9282,6.8,206
38940,5.4,29
35689,5.4,21
97614,5.6,224
37206,6.3,14
58626,5.2,73
183894,7.6,38
837,7.1,454
1555,7,266
244783,5.5,87
16564,6.8,66
168027,4.9,18
3482,7.2,72
135595,5.5,12
8982,6.8,167
89861,10,1
455,6.2,578
57022,6,10
14351,4.2,10
147767,4.7,11
10664,6.4,489
55567,3.9,6
9277,7.9,622
9443,6.8,207
16186,6.4,71
7863,7.3,131
138697,5.9,1671
11901,7.4,278
1548,7.1,426
11889,6.2,47
33155,3.3,16
5528,7.5,526
321,5.6,28
4997,6.2,73
925,7.6,292
27451,4.8,15
73532,6.8,97
979,7.1,538
193722,5.4,31
7913,7.2,97
253253,6.2,9
51995,5.6,28
13173,4.9,57
22908,7.3,18
70670,7.1,399
84204,6,140
25248,7.3,24
230266,5.9,45
16633,7.2,102
63006,5.4,7
91586,6.5,1211
215,6.3,1251
333371,6.8,2468
9012,6.1,345
345911,6.3,1129
72571,5.9,669
242512,4.9,983
10072,6.5,354
211954,7.5,205
82990,5.2,563
29912,6.4,42
11843,6.7,137
11284,5.1,272
504,7,485
173,6.8,157
227348,5.2,449
1955,7.9,719
152532,7.9,2886
243940,5.1,505
77,8.1,4028
157547,6.3,1050
2295,6.9,398
71,7.4,750
147773,7.1,688
16096,4.7,21
24266,6.8,37
16508,5.4,22
2895,6.1,38
15660,6.5,54
59968,5.9,365
323677,7.1,478
19848,6.4,14
256274,6.1,766
235271,5.4,63
45153,6.1,27
284293,7.5,1104
24973,6,11
21610,6.4,86
10283,4.8,191
8346,6.2,671
122081,5,1551
10987,5,170
1391,7.3,315
747,7.5,2420
14745,4.3,48
26748,6.9,77
11357,5.9,209
24913,5.8,73
13776,6.9,83
14854,5.5,67
50357,5,356
13090,6.5,255
192141,6.7,777
16441,6,97
29996,5.4,8
351819,4.3,331
14834,6.3,9
22649,6.2,28
378200,5.2,42
20455,6.2,72
13193,6.3,147
11042,6.7,77
10786,6.6,50
12484,4.9,47
17339,6.4,91
11959,6.7,89
9900,6.6,220
14662,6.5,44
335,8.1,1128
15745,6.3,55
17431,7.6,1794
21014,5.2,18
78394,5.9,11
10217,6.8,103
46332,6.5,91
13996,6.6,60
3028,4.6,5
1024,7,294
343795,5.4,40
45658,6,208
16148,6,55
4553,7.3,1247
36351,5.7,15
245916,6.6,355
27585,6.9,165
1415,5.9,58
313922,6.7,683
14474,5.8,27
199933,3.9,15
13685,6.8,281
8744,5.6,45
38428,6,2
8847,6.6,14
39269,6.5,17
46838,7.3,847
51384,6.2,13
56930,6.6,4
41730,5.5,9
18442,4.7,33
298312,6,1360
11600,6.2,37
71547,3.8,4
57876,4.2,151
77495,7,202
13849,6.3,80
14849,5.8,65
12486,3.2,13
19615,7,2
244403,7.4,105
292481,3,3
340816,6.1,24
78814,5,3
297596,4.5,118
299552,4.1,7
11935,6.4,131
113406,0,0
447027,0,0
290825,4.7,102
361159,3.5,36
12555,7,22
31175,7.1,116
12498,7.4,231
77949,6.3,458
1690,5.7,887
8435,6.2,43
64720,7.1,471
49365,6.3,25
11404,6.3,47
300706,5.5,76
16337,5.9,139
11577,7.2,65
77987,5.6,862
40185,4.8,4
68202,4.6,8
8981,7,46
10914,1,1
50848,7.3,93
166624,5.6,6
10822,5.7,60
10844,5.9,18
9336,6.5,602
5689,5.8,408
712,6.6,632
13342,7,322
10339,6.9,89
1429,7.2,629
9303,6.9,198
641,7.9,2443
27686,6.2,19
65749,6.8,6
6106,7,71
252680,5.5,121
141,7.7,3452
66607,6.1,18
17139,7.7,25
12079,6.6,132
39800,6.3,30
4550,7.4,356
62116,6.2,13
9991,6,157
13807,7,46
68818,6.6,73
12093,7.7,139
36419,5.4,251
281730,5.3,2
510,8.2,2919
362105,6.9,35
10970,6.7,78
375290,7.3,57
17663,8.2,68
270938,5.5,71
116613,5.7,109
11826,7,217
29920,6.5,63
1088,7.1,111
26379,6.6,19
34069,5.9,140
10947,6.1,1000
47452,6.9,11
3040,6.3,210
11386,6.9,176
10246,6.1,183
29426,4.6,116
10331,7.5,580
153,7.3,1895
703,7.8,1010
27191,6.6,50
1365,6.5,250
287424,5.2,593
451,7.1,360
165864,4.8,67
987,6.9,68
241251,4.1,1022
40494,6.4,22
39781,6.5,506
8337,7.1,550
5925,7.8,717
8357,5.8,34
146203,4.4,203
85350,7.5,1971
512,6.4,420
13408,5.3,26
47816,5.9,15
10744,6.7,89
11536,6.8,72
9782,5.5,57
18713,4.8,10
6537,7.1,633
184345,5.4,346
1809,6.3,168
2370,6.1,77
9809,5.5,69
5,6.5,530
11013,6.7,376
19153,3.3,8
10132,6.7,46
16448,7.3,63
15122,5.4,11
8141,6.2,80
1546,6.1,67
48572,5.9,316
14517,6.6,102
89708,8,167
27551,5.1,8
64678,6.5,415
309503,5.5,58
14293,6.5,25
15059,5.2,9
103328,6.9,228
157847,6.5,338
25719,7,23
48309,6.7,27
27723,6,26
20468,5.8,6
242575,8.1,18
44945,6.6,307
29122,6,1
125123,4.5,2
111190,6.1,291
133575,4.2,5
54580,7.1,36
52015,6.2,285
34941,6.7,7
227975,6.4,31
60422,6.2,37
81390,6.2,157
10981,5.8,38
225235,7.3,23
14902,7.1,20
121676,5.2,13
22301,6.1,19
20065,5.7,9
257087,4.5,118
46420,6.6,207
114635,4.1,8
158150,5.2,20
251979,4.4,21
874,7.5,89
10774,7.7,381
770,7.7,970
266102,6.5,18
29715,6.2,38
25209,7.3,22
37495,7,423
29262,6.7,9
34769,6.5,195
35032,6.6,17
5178,6,21
8618,6.6,66
3116,7.4,299
9427,6.8,363
813,7.1,1074
352978,5.3,11
10634,7,503
9516,7.2,173
16288,5.9,129
23330,6.9,47
18900,7.4,82
27029,7.4,46
26268,6.2,35
573,7.1,158
310131,6.3,1434
40505,5.4,8
11363,5.7,70
3033,6.8,81
25376,7.8,626
22007,4.8,36
765,7.6,742
10615,5.4,43
205321,3.8,476
89540,5.4,4
46146,6.7,583
38007,5.8,9
14256,6.7,28
540,5.6,90
370464,2.9,7
20055,5.2,10
224569,2,1
395766,0,0
39303,4.6,10
142061,7.9,419
370662,0,0
252360,3.3,19
256740,5.3,37
299145,5,11
241766,3.6,6
12535,6.5,84
1667,6.9,358
50839,6.7,524
86549,6.2,15
13973,6,127
244786,8.3,4254
598,8.1,1814
11129,6.8,97
75861,6.8,47
13551,6.4,66
103663,7.9,927
850,7.4,344
12586,6.7,37
11564,6.2,66
301748,4.1,9
108346,8,1
8841,6.8,174
805,7.5,863
11697,7.4,265
22051,6.9,150
436,6.9,101
55347,6.8,347
10070,6.1,160
8469,7,418
658,7.2,987
125490,5.7,112
1585,8,1076
627,7.8,2655
23618,6.3,15
41436,5.7,722
10162,7.4,54
1430,7.3,453
259943,6.9,49
10014,5.7,361
11257,6.9,156
158015,6,2428
82507,6.7,1573
20337,5,1
261,7.6,165
1685,6.2,361
20737,5.3,106
10991,5.9,137
10225,5.7,216
826,7.7,542
34086,4.7,25
5854,6.7,86
284,8.1,483
10285,4.2,193
5780,6.4,120
292,6.4,28
223485,6.6,367
29463,7,11
18065,5.3,36
22013,7.3,41
821,7.6,155
53862,4.5,4
3089,7.3,82
30139,3.7,10
132344,7.4,568
15582,3.8,46
15158,6.3,94
44634,5,3
30309,5.8,19
7509,6.8,34
10557,6.5,59
23531,3.1,11
28005,5.7,35
40247,6,57
252,7.4,798
24126,5.2,38
13982,5.4,39
16642,7.6,234
17734,6.4,25
18892,5.9,90
549,6.6,94
121986,7.2,345
868,6.9,94
10683,7.4,194
17995,6.1,4
246403,5.1,366
670,8,1945
35691,6.5,37
49010,5.7,211
317930,5.2,17
11229,6.5,95
22488,5.8,12
24469,6.9,250
82533,5.6,67
50942,4,21
84174,5.3,444
34099,3.7,3
79940,5.2,34
342,6.7,59
281230,6.3,2
38033,3.9,37
100975,5.8,5
38541,5.7,197
39563,6.1,15
234212,4.9,148
27404,3,5
170480,0,0
71866,5.4,32
192210,5.2,18
180296,5.3,171
157058,2.9,28
70006,5.8,136
26039,7.1,95
79587,0,0
176077,4.8,14
260947,4.6,16
342502,2.8,10
191229,6,1
43213,6.1,5
44594,6.3,22
666,7.6,126
248,7.3,25
325173,4.9,54
55831,6.8,3
351043,4.1,52
43942,6.6,36
10226,6.6,271
66942,6.1,34
356483,4.3,12
10476,6.9,99
239,8,808
10281,5.3,192
630,7.4,1642
3034,7.7,854
13025,5.4,190
21461,7.6,44
55306,6.5,19
17264,7,59
346081,9.5,2
16016,4.9,10
15875,6,30
5900,7,3
43306,6,8
11072,7.2,609
9730,5.9,237
209274,7.1,260
26371,7.1,61
14137,5.3,22
291,7.6,23
14139,7,308
33106,7.4,13
8875,5.2,38
872,7.8,727
72914,7.1,47
139038,5.4,516
126509,4.6,19
9591,6.8,225
10676,5,229
1687,6.3,264
24748,7.5,66
181330,7.1,95
468,7.1,212
401,7.1,618
76,7.7,959
50538,6.9,8
25636,6.7,22
19316,6.8,32
21074,5.2,15
84329,6.8,450
20,7.2,77
157386,6.8,1048
13007,7.2,197
13518,7,3
116584,7,1
46849,7.1,7
40428,5.5,6
17334,6.1,50
1698,6.1,61
20764,6,40
45132,6.6,441
76706,5,15
254472,4.9,63
332285,4.8,40
49471,7,11
13569,4.8,21
7512,6.3,664
356216,4.5,19
11798,7.4,363
146631,3.1,47
43546,7,4
61038,4.6,5
78373,10,1
17820,6.9,18
74457,4.7,6
283384,5.6,88
19933,6.7,93
756,7.2,808
433715,0,0
9728,5.7,254
9731,5.1,196
9916,6.2,11
309425,6.6,48
14156,5.7,5
43610,5.8,4
360339,5.6,19
31163,3.5,5
297621,5.4,12
16205,5.7,59
887,7.6,143
9517,6.7,125
6007,7,51
364083,0,0
8329,7.1,934
69640,4.5,4
371085,0,0
347548,5.1,36
322443,4.1,15
657,6.9,760
28165,5.3,39
11561,7,200
270303,6.6,1832
11624,6.6,215
595,8,657
8810,7.3,957
12207,7.2,242
226,7.2,353
92182,5.2,125
582,7.9,958
72213,6.8,77
990,7.6,240
55604,6.5,8
9662,7.3,231
20862,6.6,24
2771,7.1,120
80,7.6,718
55,7.6,521
11023,6.7,339
33667,6.8,47
39013,6.8,565
11194,7.6,138
43839,4.8,6
1382,7,107
44639,7.7,286
301351,6.3,658
4816,7.2,298
7873,6.3,197
331190,5.6,92
15186,4.8,26
17994,5.9,58
1378,6.3,140
8885,7.8,291
48382,5,2
12901,7.2,23
250124,6.8,279
14284,7.6,31
57120,6.5,77
12228,6.8,31
22617,7.1,19
55561,5.6,13
42889,4.6,19
10656,6.3,86
24363,6.1,23
13121,5.2,210
24746,5.8,36
325140,0,0
12109,7.1,52
27023,5.9,18
22913,6.3,10
273899,5.2,32
20653,6.7,3
67373,5,1
171759,5.6,13
206296,5.5,143
35219,6.4,9
28260,5.9,88
7515,6.1,96
13075,6.3,41
335866,6,333
13510,6.7,406
215881,5.4,40
18238,5.3,124
22600,6.8,16
12612,6.9,18
50698,6.1,381
115210,5.5,92
34335,5.2,84
459488,0,0
11302,6.7,165
119458,3.5,2
20406,5.8,2
3766,7.2,102
18616,4.4,27
18808,5.6,37
95755,5.7,50
198062,6.7,45
188652,6.6,8
174311,5.3,36
12602,6.3,12
153795,5.2,46
17768,6.1,24
13516,5.9,10
98549,3.9,8
312793,4.2,35
309919,4.4,24
299553,4.4,19
21309,6.7,59
32235,6.7,24
329540,5.8,49
26388,6.6,827
49020,7.4,443
159037,7.8,55
12838,5.8,12
157293,5.6,10
14048,7.5,275
356987,5.8,27
295886,6.9,21
38358,5.6,328
33511,7.2,244
702,7.6,281
935,8,1442
542,6.2,36
84175,6.8,403
1705,5.5,215
62677,5.6,9
50875,5.3,14
260778,6.7,5
58492,6.4,88
44562,5.5,12
37232,6.8,9
4929,6.7,192
36334,6.9,17
9783,5.3,33
386826,0,0
205126,4.2,22
98557,5,4
104,7.2,664
10894,6.3,152
246449,4.9,19
32579,7,28
1688,6.1,236
1999,6.4,89
43947,6.3,519
24066,5.5,39
9709,6,59
191714,7.3,221
25312,5.9,7
34106,7.2,79
11426,7.2,133
13909,7.1,61
206284,6,24
27455,6.3,3
66468,4.3,4
7973,6.8,52
283686,4.6,55
15976,7.6,20
592,7.5,372
74084,0,0
1651,6.7,32
25428,6.5,2
298584,4.4,111
10758,6.7,129
11690,6.6,363
3083,7.9,241
9344,6.8,279
10707,6.9,226
15647,5.9,48
308529,4.5,99
4174,7.3,160
20156,6.5,64
9464,7.1,166
49018,6.8,1737
13820,6.7,144
18079,7.4,153
127918,6.5,39
17113,6.5,43
129139,5.5,342
507,6.1,111
4012,6.8,151
14054,6.5,48
323271,3,1
10972,6.2,251
13066,5.7,12
66025,4.5,3
11908,5.7,159
3082,8.1,856
39541,6.4,9
1961,5.9,107
51820,3.5,1
291362,6.6,8
30082,6,2
72913,6,2
23963,6.6,183
29406,6.8,16
361505,10,2
104755,5.1,242
253306,6.5,358
29595,6.9,24
46729,6.8,6
294600,6,1
137347,6.4,13
290370,2.6,9
426469,7.4,7
356841,4.2,13
301325,3.3,52
347755,7.5,6
408,6.9,1914
44413,6.8,10
39209,5.4,12
48463,5.9,18
394047,5.3,6
312791,5.2,97
266034,6.2,32
280381,0,0
2661,6.1,203
100,7.5,1648
218500,0,0
309,7.7,207
27845,6.7,51
25784,5,1
52790,6.5,6
100275,6.1,30
295914,0,0
42033,2.8,10
19187,5.9,18
46415,2.3,4
38570,3.2,34
27588,5,66
223,7.7,336
9725,6,315
28580,7.4,112
23730,5.3,62
84197,5.9,10
46256,5.8,2
19997,6.7,79
43266,6.8,72
278316,4.1,13
1412,6.7,185
176,7.2,2184
39939,6.6,362
357834,0,0
215924,5.7,17
480,6.8,57
14295,6.8,88
11219,6.9,149
20770,6.5,101
176124,6.3,24
500,8,3697
60400,6.4,8
429,8.1,2311
310569,7.8,165
98369,5.8,25
114065,0,0
89750,6.8,6
49951,0,0
86331,4.1,140
355629,0,0
16433,6,11
15544,3.9,44
43884,6.8,18
107315,4.4,12
137955,4.8,12
13064,6.1,20
59917,6.7,13
157422,4.2,26
310933,2,1
7553,6.2,237
12877,7.2,151
39895,6.8,15
102840,5,1
55616,6.9,8
29697,6,9
50037,5.7,77
94329,7.3,1055
53502,3.1,6
202604,4.4,11
289,7.9,1422
27374,6.1,90
26815,7,27
811,6.3,177
1366,7.5,1791
244776,4.1,7
5769,6.1,39
277685,5.5,1047
103,8,2535
11298,6.4,161
646,6.9,940
93856,4.9,483
9003,6.9,449
347126,5.7,72
10092,5.6,126
10643,5.9,43
46705,6.9,890
546,6.9,144
76487,4.6,262
5722,6.6,53
39833,5.5,21
1781,6.7,251
18712,6.2,33
7944,7.2,44
171424,5,349
361475,7.5,12
113947,6.6,179
18570,7.4,217
83860,6.8,35
41469,6,20
244772,6.7,292
50837,6.7,277
248774,6.7,187
10183,6.7,99
159014,7.4,85
32456,5.4,24
49963,6.6,7
13508,7.2,59
22597,6.3,25
9707,6.7,191
37532,6.7,7
26791,7.3,4
56666,6.1,7
8675,6.2,115
13132,5.9,30
47686,7.7,10
46989,6.7,13
192132,6.4,348
24424,6.8,27
13198,6.7,160
244267,7.5,1063
21413,5.6,17
123678,7.5,210
13362,6.6,53
39183,4.7,3
62402,2.8,3
206412,4,1
201132,7.2,29
251471,6.4,55
112456,4.7,5
20296,3.4,6
25983,6,197
66195,6.2,135
16155,6.3,16
46727,5.2,7
55180,6,3
29015,5.5,11
91122,4.4,5
18206,6.2,20
320146,5.4,25
13856,6.6,32
219716,0,1
43630,4.8,2
56491,3.3,9
99826,8,1
186935,6.2,32
357441,8,1
19344,6.4,55
242083,4.9,23
18869,5.4,8
26673,3.5,4
41830,6.1,6
37694,5.5,3
63287,6.1,47
335874,4.5,2
34592,4.7,31
92635,4.8,11
258755,7.6,26
96534,5.7,3
21283,5,4
272724,3.2,3
84178,4.9,78
101179,5.7,117
52462,5.3,3
269057,6.6,8
287524,4,42
206213,3.5,34
248402,4.1,7
29146,6.6,28
207769,5.7,92
271185,5.5,155
29731,5,1
292539,7.4,8
654,8,357
91070,5.3,66
2009,7.3,156
323270,5,2
2652,6.8,701
9813,6.1,73
60421,7.4,23
157354,7.3,390
127867,5.8,160
3170,6.8,1405
14014,6.5,15
15708,6.7,56
146882,0,0
215918,5,1
84200,5.8,110
84184,6.4,163
45767,5.2,9
14823,6.5,34
367551,5,62
343409,2,1
60243,7.7,469
57294,7,1
11446,6.9,103
47889,5.6,10
25461,7.8,13
905,7.6,45
279759,0,0
78705,7.8,3
25212,6.1,7
26899,7.3,23
146269,0,0
292483,3.7,25
14451,6.1,311
10105,6.6,98
211557,5.9,8
838,6.9,324
40862,8,6
13158,6.5,35
84332,6.8,556
74510,7.7,43
74725,6,210
58428,5.4,219
8416,7.6,127
36584,5.6,5
13429,4.5,52
9022,5.7,209
22530,3.8,4
288,7.6,334
14275,7.7,87
2287,5.9,13
18734,6.7,31
206197,6.5,31
26837,5.5,7
7859,6.5,240
302579,0,0
51955,0,0
376004,5.2,16
158752,4.8,87
40658,6.2,5
296943,0,0
118612,5.6,63
138976,4.8,5
323967,5.3,26
3080,7.4,59
2667,6.3,1055
9459,7.1,66
11598,6.4,66
26916,5.5,2
181940,0,0
125263,6,2
263503,3,1
324322,5,1
331493,0,0
375950,6,63
278348,4.8,4
704,7.3,168
70875,0,0
75986,4.6,4
385636,6,1
14438,7,100
211086,4.2,3
23069,6.1,35
83,5.4,315
89857,5.8,22
30315,5.7,30
14358,7.2,8
2056,7.4,210
41144,6.2,21
35199,7.3,10
14271,7.8,17
16653,7.5,4
14757,6.3,32
84401,7,2
23655,5.6,6
36825,4.8,4
33430,7,11
12281,6.9,106
125052,4.8,4
96238,4,3
30246,5.3,4
7301,6.4,26
172533,6,356
180383,7.1,17
346,8.2,878
84318,6.9,7
45145,4.7,13
13983,4.9,8
45649,5.7,251
19844,4.2,11
21801,6.2,9
43933,6.2,587
73511,4,1
43653,5,1
139715,4.5,34
45380,6.9,22
30867,7,8
81220,5,2
253626,5.9,208
294550,0,0
90369,7.3,371
117942,3.5,14
380097,0,0
322194,3.4,4
98568,6.5,49
119657,0,0
380733,5.2,3
285743,6,2
362765,0,0
379532,5.5,1
253261,5,1
297100,2,1
15239,6.3,113
94072,4.3,4
4107,7.2,53
325579,2.4,4
15624,6.2,38
17287,5.9,41
198370,0,0
3062,6.1,37
328307,8,1
15389,7,38
464,6.9,42
308467,4.2,5
8193,6.7,554
188166,6.9,462
23827,5.9,1316
1282,7.2,52
762,7.8,1708
64499,7,7
281189,1,1
1435,7.5,22
47546,3.8,5
189711,5,2
19204,6.6,117
9029,5.8,923
18045,5.5,22
11240,6.6,51
43743,0,0
157909,5.6,4
10238,7.8,115
3059,7.4,60
15800,6.3,22
65203,5,19
764,7.3,894
103620,6,316
319069,5.1,8
14278,6.9,23
25678,4.9,49
79161,6.8,6
371690,4.7,3
389,8.2,2078
52032,7.6,9
3078,7.7,275
38810,6.9,332
21525,8,26
55123,6.2,11
11980,6.4,138
11956,6.1,16
1550,6.4,64
162396,0,0
26518,6.3,36
8942,6.4,64
68412,4.8,4
2786,7.6,127
87943,7.3,2
73981,5.5,3
91721,7,2
118452,3,1
47534,5.3,4
40914,2.8,6
365052,7,1
13282,5.9,124
250184,6.8,3
426067,0,0
324352,0,0
318040,6.2,11
27420,5,22
80468,5.7,45
84188,6.3,221
2255,6.7,433
50035,6.3,23
300327,0,0
14290,6.5,27
29371,5.7,13
44490,5.7,16
32222,5,4
378237,0,0
431,6.9,1069
76996,5.8,9
51942,7.5,12
1424,4.9,11
60420,6.4,381
325123,3,1
142132,5.5,2
20520,7,3
109729,4.1,75
78307,5.9,6
12247,6.9,57
29917,6.6,523
70687,4.8,3
60463,5.5,4
46252,0,0
24869,6.4,101
77934,5.7,7
34697,5,12
320435,0,0
150211,4.2,14
306667,5.5,2
274758,0,0
3060,7,21
40963,10,1
173224,7.7,3
18533,6.9,733
376010,0,0
139948,6.9,6
77332,5.2,10
70478,4.3,5
35073,6.7,41
9659,6.6,1213
10218,6.8,253
391,7.6,883
43595,5.1,27
194588,0,0
54897,6.5,10
83588,6.6,7
53256,6.3,31
40920,8,2
287815,8,1
54702,4.9,14
176074,5.5,2
69270,4.6,24
5759,5.8,23
402515,0,0
126141,7.7,3
48035,7.8,65
14758,6.1,34
13363,7.7,687
37985,6.8,4
25786,4.6,9
36549,6,4
361398,0,0
289180,6.5,4
288927,0,0
21334,7.8,112
79120,7.4,163
27995,6.1,25
253290,0,0
344466,0,0
55420,6.8,527
5822,4.6,18
408429,5,1
39141,5.5,19
5723,7.3,453
28666,4.9,4
30979,5.5,2
50497,5.8,49
354624,0,0
13187,7.5,153
335244,0,0
178862,7.2,11
331745,6.8,6
1779,7.4,90
282128,0,0
86812,6.3,108
38786,0,0
84355,6.5,137
18632,5.9,24
40652,7.1,20
339408,6.5,178
266857,0,0
18925,6.6,64
299245,4.9,361
985,7.5,485
34101,5.7,19
9821,7.1,51
65448,4.9,8
18841,6.5,30
272726,0,0
175291,6.3,155
80215,7.4,203
13538,5.2,40
51130,7,2
270554,5,1
72086,7.3,6
268917,5.5,2
64973,6.4,4
473,7.1,586
90414,6,1
