movie_id,title,release,vote_average,vote_count
8386,How High,2001,6.3,218
10437,The Muppet Christmas Carol,1992,7.2,212
1360,Frida,2002,7.3,383
101267,Katy Perry: Part of Me,2012,6.5,85
222935,The Fault in Our Stars,2014,7.6,3759
10220,Rounders,1998,6.9,439
284296,Top Five,2014,6.3,210
31915,Prophecy,1979,5.4,25
11601,Stir of Echoes,1999,6.5,330
205220,Philomena,2013,7.4,579
11354,The Upside of Anger,2005,6.4,72
16241,The Boys from Brazil,1978,6.6,101
14191,Aquamarine,2006,5.8,364
286565,Paper Towns,2015,6.1,1937
129670,Nebraska,2013,7.4,636
9059,Tales from the Crypt: Demon Knight,1995,6.7,94
34549,Max Keeble's Big Move,2001,5.4,33
57157,Young Adult,2011,5.6,364
1948,Crank,2006,6.6,1151
28353,Def Jam's How to Be a Player,1997,5.3,8
46889,Living Out Loud,1998,5.3,11
38093,Just Wright,2010,6.1,99
14976,Rachel Getting Married,2008,6.1,163
11027,The Postman Always Rings Twice,1981,6.4,110
3635,Girl with a Pearl Earring,2003,6.4,377
387,Das Boot,1981,7.9,613
6020,Sorority Boys,2002,4.6,47
122906,About Time,2013,7.8,2067
9550,House of Flying Daggers,2004,7.1,439
60599,Arbitrage,2012,6.1,294
227719,Project Almanac,2015,6.4,933
14299,Cadillac Records,2008,6.9,86
19419,Screwed,2000,4.9,23
12088,Fortress,1992,5.7,168
14799,For Your Consideration,2006,5.9,43
9466,Celebrity,1998,6,111
7510,Running with Scissors,2006,5.8,78
31246,From Justin to Kelly,2003,3,23
10944,In the Cut,2003,4.6,89
10362,Two Lovers,2008,6.6,154
14778,Last Orders,2001,6,22
1255,The Host,2006,6.7,537
10212,Ravenous,1999,6.9,141
8669,Charlie Bartlett,2008,6.5,225
179144,The Great Beauty,2013,7.3,720
16857,The Dangerous Lives of Altar Boys,2002,6.4,53
86825,Stoker,2013,6.5,882
844,2046,2004,6.9,206
8060,Married Life,2007,6.1,38
15907,Duma,2005,6.9,41
38448,Ondine,2009,6.5,84
327,Brother,2000,6.8,107
9260,Welcome to Collinwood,2002,6.2,50
13079,The Life Before Her Eyes,2007,6.1,88
89325,Darling Companion,2012,5.3,22
4170,Trade,2007,6.8,67
12479,Breakfast of Champions,1999,5.2,28
44555,"A Woman, a Gun and a Noodle Shop",2009,4.8,13
10133,Cypher,2002,6.7,192
21345,City of Life and Death,2009,7.6,55
61984,Space Battleship Yamato,2010,6.3,59
50601,5 Days of War,2011,5.8,62
26466,Triangle,2009,6.9,612
236751,Heaven is for Real,2014,6,229
107,Snatch,2000,7.7,2912
8913,Pet Sematary,1989,6.4,407
13889,Madadayo,1993,7.5,20
18530,The Cry of the Owl,2009,5.5,29
358451,A Tale of Three Cities,2015,6.3,5
927,Gremlins,1984,6.9,1596
291870,Dirty Grandpa,2016,5.7,1406
907,Doctor Zhivago,1965,7.4,247
206563,Trash,2014,7.1,242
11887,High School Musical 3: Senior Year,2008,6.2,821
12094,Jackass Number Two,2006,6.4,298
10377,My Cousin Vinny,1992,7.3,384
249164,If I Stay,2014,7.3,1368
9942,Major League,1989,6.6,217
10748,St. Trinian's,2007,5.6,142
1817,Phone Booth,2002,6.7,1062
10229,A Walk to Remember,2002,7.5,1018
796,Cruel Intentions,1999,6.6,827
22804,Saw VI,2009,6,722
10156,History of the World: Part I,1981,6.5,204
12837,The Secret Life of Bees,2008,7.4,158
17708,Corky Romano,2001,4.1,54
13937,Raising Cain,1992,5.9,65
28932,F.I.S.T.,1978,6.4,29
31909,Invaders from Mars,1986,5.5,57
167073,Brooklyn,2015,7.2,1213
3175,Barry Lyndon,1975,7.7,505
14369,Out Cold,2001,5.8,53
16888,The Ladies Man,2000,5.7,34
121826,Quartet,2012,6.3,139
10646,Tomcats,2001,4.9,74
12149,Frailty,2001,7,334
304357,Woman in Gold,2015,7.3,440
11184,Kinsey,2004,6.6,131
766,Army of Darkness,1992,7.3,838
20009,Slackers,2002,5.4,60
1587,What's Eating Gilbert Grape,1993,7.5,919
30973,The Visual Bible: The Gospel of John,2003,8.2,12
11109,Vera Drake,2004,6.8,80
9027,The Guru,2002,5.1,75
86829,Inside Llewyn Davis,2013,7.2,834
11065,O,2001,5.8,75
13888,Return to the Blue Lagoon,1991,5.1,153
42345,The Molly Maguires,1970,5.9,16
13994,Romance & Cigarettes,2005,6,33
1590,Copying Beethoven,2006,6.2,42
62728,Brighton Rock,2010,5.6,35
11917,Saw V,2008,5.9,820
45138,Machine Gun McCain,1969,7.3,6
80271,LOL,2012,5.9,881
4657,Jindabyne,2006,5.7,25
24137,An Ideal Husband,1999,6.3,46
190847,The Last Days on Mars,2013,5.2,302
11056,Darkness,2002,5.6,112
601,E.T. the Extra-Terrestrial,1982,7.3,3269
13067,In the Land of Women,2007,5.8,160
25379,The Blue Butterfly,2004,6.8,6
88641,There Goes My Baby,1994,8.5,2
14877,September Dawn,2007,5,16
96399,For Greater Glory - The True Story of Cristiada,2012,6.4,35
304410,The Bélier Family,2014,7,766
373314,Misconduct,2016,5.3,149
214,Saw III,2006,6.1,1071
1588,Bring It On,2000,5.8,568
316727,The Purge: Election Year,2016,6.1,1306
10314,She's All That,1999,5.7,418
663,Saw IV,2007,5.9,903
11804,White Noise,2005,5.6,261
16781,Madea's Family Reunion,2006,6,77
9289,The Longest Day,1962,7.2,234
10414,The Mighty Ducks,1992,6.4,198
1970,The Grudge,2004,5.8,865
8922,Jeepers Creepers,2001,6.1,720
1648,Bill & Ted's Excellent Adventure,1989,6.7,454
17917,Oliver!,1968,7,103
74534,The Best Exotic Marigold Hotel,2011,6.9,459
19405,Recess: School's Out,2001,6.6,67
9355,Mad Max Beyond Thunderdome,1985,5.9,748
10999,Commando,1985,6.4,742
321258,The Boy,2016,5.8,1102
10426,Friday After Next,2002,6,100
280092,Insidious: Chapter 3,2015,6.2,983
13938,The Last Dragon,1985,6.4,69
12182,Nick and Norah's Infinite Playlist,2008,6.4,379
1832,Dogma,1999,6.8,823
9034,The Banger Sisters,2002,5.5,62
10135,Road House,1989,6.3,252
20616,Swimfan,2002,5,70
9794,Employee of the Month,2006,5.3,153
15037,Can't Hardly Wait,1998,6.1,122
227,The Outsiders,1983,6.9,291
294272,Pete's Dragon,2016,6.2,679
11336,The Dead Zone,1983,6.9,311
283445,Sinister 2,2015,5.4,581
88036,Sparkle,2012,5.8,36
10984,Valentine,2001,5,114
22824,The Fourth Kind,2009,5.8,441
9526,A Prairie Home Companion,2006,6.4,81
15983,Invasion U.S.A.,1985,5.3,49
14544,Roll Bounce,2005,6.1,27
11545,Rushmore,1998,7.5,676
42684,Skyline,2010,4.7,507
268238,The Second Best Exotic Marigold Hotel,2015,6.3,272
8359,Kit Kittredge: An American Girl,2008,6.4,34
15648,The Perfect Man,2005,5.5,203
41823,Mo' Better Blues,1990,6.3,47
9362,Tremors,1990,6.6,864
9902,Wrong Turn,2003,6,635
14729,The Long Riders,1980,6.6,50
9455,The Corruptor,1999,6,57
103731,Mud,2013,7,1068
10090,Reno 911!: Miami,2007,5.6,72
164558,One Direction: This Is Us,2013,8,201
19905,"The Goods: Live Hard, Sell Hard",2009,5.4,58
17710,Hey Arnold! The Movie,2002,5.6,62
75900,My Week with Marilyn,2011,6.6,406
9515,The Matador,2005,6.2,136
328425,The Gift,2015,6.7,1049
14120,End of the Spear,2005,6.1,15
10050,Get Over It,2001,5.5,75
1542,Office Space,1999,7.4,1050
87093,Big Eyes,2014,6.8,1196
10029,Very Bad Things,1998,6.2,179
11507,Body Double,1984,6.4,137
37931,MacGruber,2010,5.1,179
3472,Dirty Pretty Things,2002,6.8,131
13160,Over Her Dead Body,2008,5.3,145
88005,Seeking a Friend for the End of the World,2012,6.3,700
52067,Cedar Rapids,2011,5.9,135
73,American History X,1998,8.2,3016
134597,The Collection,2012,5.9,289
24034,Teacher's Pet,2004,5.5,2
14283,The Red Violin,1998,7.3,99
404,The Straight Story,1999,7.7,306
13201,Deuces Wild,2002,5.5,34
209403,Bad Words,2013,6.4,334
7942,"Run, Fatboy, Run",2007,6.2,238
73247,Heartbeeps,1981,3.8,6
253331,Black or White,2014,6.5,115
34043,On the Line,2001,4.1,10
9952,Rescue Dawn,2006,6.9,336
256924,Danny Collins,2015,6.6,183
82532,"Jeff, Who Lives at Home",2011,6.1,217
41110,I Am Love,2009,6.9,73
134371,Atlas Shrugged Part II,2012,5.4,41
10388,The Limey,1999,6.6,105
1640,Crash,2004,7.2,1149
25520,The House of Mirth,2000,6.4,25
27342,Malone,1987,6.8,15
13689,Peaceful Warrior,2006,7.3,90
67911,Bucky Larson: Born to Be a Star,2011,4.4,51
24664,Bamboozled,2000,6.3,24
329440,The Forest,2016,4.8,448
47890,Sphinx,1981,6,2
252512,While We're Young,2015,5.8,383
55720,A Better Life,2011,7,54
9613,Spider,2002,6.4,168
29076,Gun Shy,2000,5.4,24
29339,Nicholas Nickleby,2002,6.8,49
68812,The Iceman,2012,6.4,365
14195,Cecil B. Demented,2000,6.2,51
73567,Killer Joe,2011,6.5,425
41479,The Joneses,2009,6.1,210
15394,Owning Mahowny,2003,6.8,37
10071,The Brothers Solomon,2007,4.9,46
1989,My Blueberry Nights,2007,6,190
91076,Illuminata,1998,6.3,7
12779,Swept Away,2002,4.8,50
11770,Shaolin Soccer,2001,6.6,491
12703,The Brown Bunny,2004,5.5,62
64559,The Swindle,1997,6.4,5
222649,Rosewater,2014,6.5,98
101173,Coriolanus,2011,5.9,131
25350,Imaginary Heroes,2004,6.3,29
10034,High Heels and Low Lifes,2001,6.4,12
20178,World's Greatest Dad,2009,6.5,177
5072,Severance,2006,6.4,169
18191,Edmond,2005,6,50
31007,Welcome to the Rileys,2010,6.4,139
11546,Police Academy: Mission to Moscow,1994,4.1,178
184374,Cinco de Mayo: La Batalla,2013,5.8,14
268171,Elsa & Fred,2014,6.2,31
78149,"An Alan Smithee Film: Burn, Hollywood, Burn",1998,3,9
39037,The Good Guy,2009,5.4,59
22805,Motherhood,2009,4.7,44
39055,Free Style,2008,5.8,4
245846,Strangerland,2015,5.1,83
25186,Janky Promoters,2009,7,5
12245,The Oxford Murders,2008,5.7,188
49787,The Reef,2010,5.4,130
16358,Eulogy,2004,6.4,34
7006,White Noise 2: The Light,2007,5.6,80
66767,Beat the World,2011,4.3,16
17622,Fifty Dead Men Walking,2008,6.1,35
283671,Jungle Shuffle,2014,6.5,1
18516,Adam Resurrected,2008,6.4,22
217708,Of Horses and Men,2013,6.9,26
42057,It's a Wonderful Afterlife,2010,4.3,9
17577,The Devil's Tomb,2009,4,53
14608,Partition,2007,6.4,6
34417,Good Intentions,2010,5,6
15067,"The Good, The Bad, The Weird",2008,7.1,193
78383,Nurse 3-D,2013,4.9,119
43090,Gunless,2010,6.7,27
16614,Adventureland,2009,6.4,737
10471,Next Friday,2000,6.4,135
250066,American Heist,2014,4.3,158
667,You Only Live Twice,1967,6.5,531
208869,Plastic,2014,6.1,86
86837,Amour,2012,7.5,400
10306,Poltergeist III,1988,4.5,123
11576,"It's a Mad, Mad, Mad, Mad World",1963,7,140
219,Volver,2006,7.3,406
31174,Richard III,1995,6.9,49
244316,Into the Grizzly Maze,2015,5.1,74
37737,Kites,2010,6,40
62215,Melancholia,2011,7,885
66125,Red Dog,2011,7.1,83
132316,Jab Tak Hai Jaan,2012,7.3,66
30497,The Texas Chain Saw Massacre,1974,7.2,590
27586,The Runaways,2010,6.3,254
14811,Fiddler on the Roof,1971,7.4,134
660,Thunderball,1965,6.5,562
40794,Loose Cannons,2010,7,118
16162,The Best Man,1999,6.8,38
10585,Child's Play,1988,6.3,581
2359,Sicko,2007,7.3,235
238636,The Purge: Anarchy,2014,6.6,1954
10472,Down to You,2000,4.9,70
11282,Harold & Kumar Go to White Castle,2004,6.6,693
6521,The Contender,2000,6.7,60
14181,Boiler Room,2000,6.5,201
1621,Trading Places,1983,7.1,738
9656,Black Christmas,2006,4.8,119
16428,Breakin' All the Rules,2004,5.8,21
8272,The Savages,2007,6.8,110
24621,Chasing Papi,2003,6.3,16
9685,Igby Goes Down,2002,6.5,95
14425,PCU,1994,6,41
14624,The Ultimate Gift,2006,6.8,78
10179,The Ice Pirates,1984,5.7,49
15568,Gracie,2007,6,17
14057,Trust the Man,2005,5.5,29
1808,Velvet Goldmine,1998,6.9,116
293670,The Wailing,2016,7.2,250
67675,Glee: The Concert Movie,2011,6.8,79
27329,The Legend of Suriyothai,2001,5.1,6
250349,Barbecue,2014,5.8,214
12454,All or Nothing,2002,7,33
39806,Princess Kaiulani,2010,4.8,14
15699,Opal Dream,2006,6.1,7
8883,Flame & Citron,2008,6.8,68
17926,Undiscovered,2005,4.5,12
291081,Red Riding: In the Year of Our Lord 1974,2009,7,54
41248,The Girl on the Train,2009,5.6,10
25968,Veronika Decides to Die,2009,5.8,75
9671,Crocodile Dundee,1986,6.3,503
52010,"Ultramarines: A Warhammer 40,000 Movie",2010,5.2,27
11588,The I Inside,2004,5.9,62
43418,Beneath Hill 60,2010,7.3,40
71157,Polisse,2011,7.9,285
13483,Awake,2007,6.3,395
333355,Star Wars: Clone Wars: Volume 1,2005,8,27
327833,Skin Trade,2014,5.6,61
1547,The Lost Boys,1987,6.8,538
25196,Crazy Heart,2009,6.8,274
16323,The Rose,1979,6.8,28
175528,Baggage Claim,2013,5.6,85
71805,Shipwrecked,1990,6.1,14
9451,Election,1999,6.7,270
16727,The Namesake,2006,6.8,50
272693,The DUFF,2015,6.8,1322
150202,The Haunting in Connecticut 2: Ghosts of Georgia,2013,5.6,175
19644,Silmido,2003,6.6,28
29963,Bright Star,2009,6.8,107
26022,My Name Is Khan,2010,7.7,232
152747,All Is Lost,2013,6.6,671
1116,The Wind That Shakes the Barley,2006,7.1,154
185008,Yeh Jawaani Hai Deewani,2013,7.2,79
11620,Quo Vadis,1951,7,63
14353,Repo! The Genetic Opera,2008,6.7,100
11818,Valley of the Wolves: Iraq,2006,4.3,7
242582,Nightcrawler,2014,7.6,3395
11217,Club Dread,2004,5.1,107
15121,The Sound of Music,1965,7.4,941
2619,Splash,1984,6.1,321
773,Little Miss Sunshine,2006,7.5,1686
235,Stand by Me,1986,7.8,1522
170,28 Days Later,2002,7.1,1777
28121,A Thin Line Between Love and Hate,1996,5.7,15
40807,50/50,2011,7,1261
10885,Shutter,2008,5.3,180
225565,That Awkward Moment,2014,6.1,1004
385736,Kicks,2016,7.5,18
668,On Her Majesty's Secret Service,1969,6.5,456
11596,New Nightmare,1994,6.4,291
14429,Drive Me Crazy,1999,5.8,62
13751,Akeelah and the Bee,2006,6.7,81
14536,New in Town,2009,5.2,99
9962,The Good Girl,2002,6.1,181
15049,Bon Cop Bad Cop,2006,6.5,42
22821,The Boondock Saints II: All Saints Day,2009,5.9,261
42819,The City of Your Final Destination,2009,5.7,9
209263,Enough Said,2013,6.6,348
37735,Easy A,2010,6.7,2210
59930,The Inkwell,1994,3.9,5
10873,Shadow of the Vampire,2000,6.6,148
51588,Prom,2011,5.7,134
14629,Woman on Top,2000,5.5,46
8293,Howards End,1992,6.9,95
291270,Anomalisa,2015,7,459
44009,Another Year,2010,7,97
1958,8 Women,2002,6.9,196
13154,Showdown in Little Tokyo,1991,5.7,95
26618,Clay Pigeons,1998,6.3,39
43923,It's Kind of a Funny Story,2010,6.9,672
46138,Made in Dagenham,2010,6.6,94
45791,When Did You Last See Your Father?,2007,6.9,13
110683,The Wicked Lady,1983,4.3,4
26963,The Secret of Kells,2009,7.3,181
198277,Begin Again,2013,7.3,1254
7870,Down in the Valley,2005,5.9,63
13072,Brooklyn Rules,2007,5.8,18
153397,Restless,2012,4.9,8
30141,The Singing Detective,2003,5.9,41
17044,The Land Girls,1998,7,3
10288,Fido,2006,6.6,135
44147,Wild Target,2010,6.4,215
12192,Pathology,2008,5.6,144
13197,10th & Wolf,2006,6.3,24
10913,Dear Wendy,2005,5.6,33
251321,Aloft,2014,5.1,41
10425,The Death and Life of Bobby Z,2007,5.8,103
256687,Swelter,2014,4.6,21
220488,My Lucky Star,2013,4.3,8
1544,Imagine Me & You,2005,7,177
374461,Mr. Church,2016,7,129
302,Swimming Pool,2003,6.4,153
182873,Green Street Hooligans: Underground,2013,5.4,33
21512,The Blood of Heroes,1989,5.9,31
389425,Code of Honor,2016,4.1,16
403,Driving Miss Daisy,1989,7,350
33542,Rumble in the Bronx,1995,6.5,240
283708,Far from Men,2014,6.6,43
9388,Thank You for Smoking,2005,7.1,664
1691,Hostel: Part II,2007,5.6,453
24684,An Education,2009,6.8,409
2610,Shopgirl,2005,5.7,75
11308,The Hotel New Hampshire,1984,5.8,26
15365,Witless Protection,2008,4,26
12569,Extract,2009,5.7,192
24356,Masked and Anonymous,2003,5.2,13
2577,Code 46,2003,6.2,116
73873,Albert Nobbs,2011,6.2,132
312113,Black November,2012,6.4,4
14165,Ta Ra Rum Pum,2007,6,13
2011,Persepolis,2007,7.7,450
45650,The Hole,2009,5.6,244
7735,The Wave,2008,7.5,841
301365,The Neon Demon,2016,6.4,887
25941,Harry Brown,2009,6.7,348
29064,The Omega Code,1999,4.4,17
7326,Juno,2007,7,2244
326284,Pound of Flesh,2015,5.5,63
681,Diamonds Are Forever,1971,6.3,553
535,Flashdance,1983,6.1,302
19913,(500) Days of Summer,2009,7.2,2904
77930,Magic Mike,2012,6.1,1040
10727,Darkness Falls,2003,4.9,161
253,Live and Let Die,1973,6.4,533
17908,My Dog Skip,2000,6.5,69
8390,"Definitely, Maybe",2008,6.7,620
57119,Jumping the Broom,2011,6,56
3291,"Good Night, and Good Luck.",2005,6.8,273
398,Capote,2005,6.8,384
10803,Logan's Run,1976,6.6,269
682,The Man with the Golden Gun,1974,6.3,524
10117,Action Jackson,1988,4.9,50
9392,The Descent,2005,6.8,1005
24977,Michael Jordan to the Max,2000,7.5,10
79316,Devil's Due,2014,4.4,216
2074,Flirting with Disaster,1996,6.3,66
1696,The Devil's Rejects,2005,6.6,322
308639,Dope,2015,7.2,691
22314,In Too Deep,1999,6.2,17
2662,House of 1000 Corpses,2003,6,306
12573,A Serious Man,2009,6.6,483
44718,Get Low,2010,6.5,100
11342,Warlock,1989,5.8,95
34653,A Single Man,2009,7.3,463
11051,The Last Temptation of Christ,1988,7,201
9555,Rabbit-Proof Fence,2002,6.8,84
15581,Who's Your Caddy?,2007,3.8,18
13006,Split Second,1992,5.7,63
16651,The Other Side of Heaven,2001,6.7,14
4251,Veer-Zaara,2004,7.4,64
12400,Redbelt,2008,6.4,76
39053,Cyrus,2010,6.1,133
14112,Auto Focus,2002,6.1,56
12271,Factory Girl,2006,6.2,81
71859,We Need to Talk About Kevin,2011,7.4,677
226354,The Christmas Candle,2013,5.8,8
33676,Losin' It,1983,4.5,31
37080,Mother and Child,2009,6.7,46
25388,March or Die,1977,6.2,16
11687,The Visitors,1993,7.1,420
39210,Somewhere,2010,6,208
31535,Chairman of the Board,1998,2.7,13
44835,Hesher,2010,6.7,212
192134,Dom Hemingway,2013,5.8,212
1956,Gerry,2002,6.2,68
24985,The Heart of Me,2002,7.7,5
306745,Freeheld,2015,7.1,164
47088,The Extra Man,2010,5.9,29
110402,Hard to Be a God,2013,6.7,41
27004,Ca$h,2010,6,73
15013,Wah-Wah,2005,6.3,8
8374,The Boondock Saints,1999,7.2,837
277519,Z Storm,2014,5.8,5
78381,Twixt,2011,5,85
164372,The Snow Queen,2012,5.1,47
294512,Alpha and Omega: The Legend of the Saw Tooth Cave,2014,6.5,4
8879,Pale Rider,1985,7,251
13001,Stargate: The Ark of Truth,2008,6.9,140
9571,Dazed and Confused,1993,7.4,583
13649,High School Musical 2,2007,6.1,843
334527,Criminal Activities,2015,5.8,110
13919,The Chumscrubber,2005,6.7,62
14576,Shade,2003,6.1,73
82505,House at the End of the Street,2012,5.6,555
46738,Incendies,2010,7.9,479
38970,"Remember Me, My Love",2003,5.8,44
41009,Perrier’s Bounty,2009,5.1,24
7347,Elite Squad,2007,7.8,504
250546,Annabelle,2014,5.6,1517
650,Boyz n the Hood,1991,7.4,364
16620,La Bamba,1987,6.8,116
25113,The Four Seasons,1981,6.3,16
11033,Dressed to Kill,1980,6.8,157
34723,The Adventures of Huck Finn,1993,6.2,42
9430,Go,1999,7,196
8998,Friends with Money,2006,5.1,128
10514,The Andromeda Strain,1971,7,190
10496,Bats,1999,4.1,35
1591,Nowhere in Africa,2001,7,32
76025,Shame,2011,7,875
4836,Layer Cake,2004,7,559
87499,The East,2013,6.5,305
18923,A Home at the End of the World,2004,6.8,45
26665,Aberdeen,2000,7,6
28089,The Messenger,2009,7.1,119
62255,Tracker,2010,6,16
5708,Control,2007,7.5,200
338,"Good bye, Lenin!",2003,7.4,586
21641,The Damned United,2009,7.2,152
10925,The Return of the Living Dead,1985,7.3,267
1777,Fahrenheit 9/11,2004,6.8,397
642,Butch Cassidy and the Sundance Kid,1969,7.4,650
16619,Ordinary People,1980,7.4,145
1725,West Side Story,1961,7,389
11977,Caddyshack,1980,6.6,365
16158,The Wood,1999,7.1,34
10160,A Nightmare on Elm Street 5: The Dream Child,1989,5.5,245
11452,National Lampoon’s Van Wilder,2002,5.9,858
32275,Duel in the Sun,1946,6.2,37
13785,Best in Show,2000,6.7,166
1103,Escape from New York,1981,6.9,703
14144,Daddy Day Camp,2007,4.4,91
10622,Mr. Nice Guy,1997,6.3,128
13370,A Mighty Wind,2003,6.6,74
11191,Mystic Pizza,1988,5.9,123
25066,Tales from the Hood,1995,5.4,32
1523,The Last King of Scotland,2006,7.4,558
11361,Halloween 5: The Revenge of Michael Myers,1989,5.2,183
92591,Bernie,2012,6.5,320
57612,Dolphins and Whales: Tribes of the Ocean,2008,8,3
12509,Pollock,2000,6.6,91
15256,200 Cigarettes,1999,6.1,44
83686,The Words,2012,6.4,379
80304,Casa De Mi Padre,2012,5.5,103
67913,The Guard,2011,6.8,372
13991,College,2008,4.8,48
8545,Little Voice,1998,6.6,61
19556,Miss March,2009,5.4,77
231576,Wish I Was Here,2014,6.4,300
16172,Simply Irresistible,1999,5.5,52
13403,Hedwig and the Angry Inch,2001,7.4,80
15797,Only the Strong,1993,6.9,29
347764,Goddess of Love,2015,6.2,9
13537,Shattered Glass,2003,6.6,111
20794,Novocaine,2001,6,44
31064,The Business of Strangers,2001,5.7,19
13990,The Wackness,2008,6.2,94
11583,The First Great Train Robbery,1979,6.6,74
18602,Morvern Callar,2002,7.2,34
27549,Beastmaster 2: Through the Portal of Time,1991,4.6,17
59728,The 5th Quarter,2011,4.7,12
32395,The Greatest,2009,6.2,34
58882,Snow Flower and the Secret Fan,2011,5.3,22
7547,Come Early Morning,2006,5.9,10
42222,Julia,1977,6.3,30
9282,11:14,2003,6.8,206
38940,Men of War,1994,5.4,29
35689,Don McKay,2009,5.4,21
97614,Deadfall,2012,5.6,224
37206,A Shine of Rainbows,2009,6.3,14
58626,The Hit List,2011,5.2,73
837,Videodrome,1983,7.1,454
1555,The Spanish Apartment,2002,7,266
244783,Song One,2014,5.5,87
16564,Winter in Wartime,2008,6.8,66
168027,Freaky Deaky,2012,4.9,18
3482,The Train,1964,7.2,72
8982,The Protector,2005,6.8,167
455,Bend It Like Beckham,2002,6.2,578
14351,Crossover,2006,4.2,10
10664,[REC]²,2009,6.4,489
9443,Chariots of Fire,1981,6.8,207
16186,Diary of a Mad Black Woman,2005,6.4,71
138697,Don Jon,2013,5.9,1671
11901,High Plains Drifter,1973,7.4,278
1548,Ghost World,2001,7.1,426
11889,Iris,2001,6.2,47
33155,Galaxina,1980,3.3,16
5528,The Chorus,2004,7.5,526
321,Mambo Italiano,2003,5.6,28
4997,Wonderland,2003,6.2,73
925,Do the Right Thing,1989,7.6,292
27451,Harvard Man,2001,4.8,15
979,Irreversible,2002,7.1,538
193722,R100,2013,5.4,31
7913,Rang De Basanti,2006,7.2,97
51995,Salvation Boulevard,2011,5.6,28
13173,The Ten,2007,4.9,57
70670,Headhunters,2011,7.1,399
84204,Grabbers,2012,6,140
25248,Saint Ralph,2004,7.3,24
230266,Miss Julie,2014,5.9,45
16633,Somewhere in Time,1980,7.2,102
91586,Insidious: Chapter 2,2013,6.5,1211
215,Saw II,2005,6.3,1251
333371,10 Cloverfield Lane,2016,6.8,2468
9012,Jackass: The Movie,2002,6.1,345
345911,Lights Out,2016,6.3,1129
72571,Paranormal Activity 3,2011,5.9,669
242512,Ouija,2014,4.9,983
10072,A Nightmare on Elm Street 3: Dream Warriors,1987,6.5,354
211954,Instructions Not Included,2013,7.5,205
82990,Paranormal Activity 4,2012,5.2,563
29912,The Robe,1953,6.4,42
11843,The Return of the Pink Panther,1975,6.7,137
11284,Freddy's Dead: The Final Nightmare,1991,5.1,272
173,"20,000 Leagues Under the Sea",1954,6.8,157
227348,Paranormal Activity: The Marked Ones,2014,5.2,449
1955,The Elephant Man,1980,7.9,719
152532,Dallas Buyers Club,2013,7.9,2886
243940,The Lazarus Effect,2015,5.1,505
77,Memento,2000,8.1,4028
157547,Oculus,2013,6.3,1050
2295,Clerks II,2006,6.9,398
71,Billy Elliot,2000,7.4,750
147773,The Way Way Back,2013,7.1,688
24266,The Man from Snowy River,1982,6.8,37
16508,Doug's 1st Movie,1999,5.4,22
15660,Mommie Dearest,1981,6.5,54
59968,Our Idiot Brother,2011,5.9,365
19848,The Players Club,1998,6.4,14
256274,"As Above, So Below",2014,6.1,766
235271,Addicted,2014,5.4,63
284293,Still Alice,2014,7.5,1104
24973,The Egyptian,1954,6,11
21610,Nighthawks,1981,6.4,86
10283,Friday the 13th Part VIII: Jason Takes Manhattan,1989,4.8,191
8346,My Big Fat Greek Wedding,2002,6.2,671
122081,Spring Breakers,2013,5,1551
10987,Halloween: The Curse of Michael Myers,1995,5,170
1391,Y Tu Mamá También,2001,7.3,315
747,Shaun of the Dead,2004,7.5,2420
14745,The Haunting of Molly Hartley,2008,4.3,48
11357,Halloween 4: The Return of Michael Myers,1988,5.9,209
24913,April Fool's Day,1986,5.8,73
13776,Diner,1982,6.9,83
14854,Lone Wolf McQuade,1983,5.5,67
50357,Apollo 18,2011,5,356
13090,Sunshine Cleaning,2008,6.5,255
192141,No Escape,2015,6.7,777
16441,The Beastmaster,1982,6,97
29996,Solomon and Sheba,1959,5.4,8
351819,Fifty Shades of Black,2016,4.3,331
22649,A Farewell to Arms,1932,6.2,28
378200,The Perfect Match,2016,5.2,42
20455,Digimon: The Movie,2000,6.2,72
11042,The Barbarian Invasions,2003,6.7,77
10786,Robin and Marian,1976,6.6,50
12484,The Forsaken,2001,4.9,47
17339,Force 10 from Navarone,1978,6.4,91
9900,Grandma's Boy,2006,6.6,220
14662,Slums of Beverly Hills,1998,6.5,44
335,Once Upon a Time in the West,1968,8.1,1128
15745,Made,2001,6.3,55
17431,Moon,2009,7.6,1794
78394,Sea Rex 3D: Journey to a Prehistoric World,2010,5.9,11
46332,Of Gods and Men,2010,6.5,91
13996,Bottle Shock,2008,6.6,60
343795,90 Minutes in Heaven,2015,5.4,40
45658,Everything Must Go,2010,6,208
16148,Zero Effect,1998,6,55
4553,The Machinist,2004,7.3,1247
36351,Light Sleeper,1992,5.7,15
245916,Kill the Messenger,2014,6.6,355
27585,Rabbit Hole,2010,6.9,165
1415,Party Monster,2003,5.9,58
313922,Green Room,2016,6.7,683
14474,The Oh in Ohio,2006,5.8,27
199933,Atlas Shrugged Part III: Who is John Galt?,2014,3.9,15
8744,Albino Alligator,1996,5.6,45
8847,Standard Operating Procedure,2008,6.6,14
39269,Out of the Blue,1980,6.5,17
46838,Tucker and Dale vs Evil,2010,7.3,847
56930,Tycoon,1947,6.6,4
41730,Desert Blue,1999,5.5,9
298312,The Visit,2015,6,1360
11600,Redacted,2007,6.2,37
71547,Fascination,2004,3.8,4
57876,Area 51,2015,4.2,151
77495,Sleep Tight,2011,7,202
