movie_id,title,imdb_idx,movie_kind,release,imdb_id,phonetic,episode_id,season,episode,series_years,md5
25763,Damnation Alley,tt0025763,movie,9/10/1977,25763,D535,,,,,e6b958a0500039fb247486982af1a7a2
79694,The Apparition,tt0079694,movie,8/23/2012,79694,T163,,,,,e275a2afecadbcf57949aaa7a8e20731
4032,My Girl,tt0004032,movie,11/27/1991,4032,M264,,,,,d5cf7acdffae29b01af46d5b899969bd
18615,Fur: An Imaginary Portrait of Diane Arbus,tt0018615,movie,8/30/2006,18615,F655,,,,,6b71651ebd623d6724dfc4e472e27bac
10673,Wall Street,tt0010673,movie,12/10/1987,10673,W423,,,,,c85fc054344f4dcf7e3972f361f144c5
4584,Sense and Sensibility,tt0004584,movie,12/13/1995,4584,S525,,,,,0a201c0a6cf7969767dfd4feddbf8186
2977,Becoming Jane,tt0002977,movie,3/2/2007,2977,B255,,,,,8477f716cff9306197ea26d60ac5a60b
10760,Sydney White,tt0010760,movie,9/21/2007,10760,S353,,,,,0320f9c37c8227ee4d93f87a0301de89
11093,House of Sand and Fog,tt0011093,movie,12/19/2003,11093,H212,,,,,32ae7aab8a631261c6768ac2ae66f934
207,Dead Poets Society,tt0000207,movie,6/2/1989,207,D313,,,,,acd4c5a1d16955c7c7108128ff600741
8467,Dumb and Dumber,tt0008467,movie,12/16/1994,8467,D515,,,,,0770633b5f37a9a565f5939252d69afd
639,When Harry Met Sally...,tt0000639,movie,7/21/1989,639,W565,,,,,83a40cf04de7ac527069bcefe543caa3
24226,The Verdict,tt0024226,movie,12/8/1982,24226,T163,,,,,38b6b636fb64c37a4003db1c6d01c3e0
9285,Road Trip,tt0009285,movie,5/19/2000,9285,R361,,,,,5587192b1a98b204c30c568c7e0c1dab
14709,Varsity Blues,tt0014709,movie,1/15/1999,14709,V623,,,,,7925d5aacd77f47b637c6492eca7d78b
74643,The Artist,tt0074643,movie,5/15/2011,74643,T632,,,,,5e61e74791d58c9e62c393e8cecb191b
13788,The Unborn,tt0013788,movie,1/9/2009,13788,T516,,,,,1260276312073d283658442a7df1be16
83666,Moonrise Kingdom,tt0083666,movie,5/16/2012,83666,M562,,,,,8d1e2460846606181c770d9e095b60cf
10781,The Texas Chainsaw Massacre: The Beginning,tt0010781,movie,10/6/2006,10781,T322,,,,,91950f148d399e0f7a951ffb50d0588f
318850,The Young Messiah,tt0318850,movie,3/10/2016,318850,T525,,,,,a6aa0404e5c41a96c66024cdd8d97686
13908,The Master of Disguise,tt0013908,movie,8/2/2002,13908,T523,,,,,b36a46f91b73e2f663d679df577bd333
1417,Pan's Labyrinth,tt0001417,movie,5/27/2006,1417,P524,,,,,3a10007372edcafedf0e4fad698f13d4
39180,See Spot Run,tt0039180,movie,3/2/2001,39180,S213,,,,,e85e9b123d7377a231a11815372ec563
16161,Baby Boy,tt0016161,movie,6/27/2001,16161,B110,,,,,440f5b7a5b6cedf7ab3e4dca83d8e0aa
49950,The Roommate,tt0049950,movie,2/4/2011,49950,T653,,,,,02fda20864f615e3e3e6363d65946e3f
10956,Joe Dirt,tt0010956,movie,4/10/2001,10956,J363,,,,,162d601b36602ed6a55d4e473e676bfe
9594,Double Impact,tt0009594,movie,8/10/1991,9594,D145,,,,,49fa0b0ff42e5b8ca0badb1bb398d088
4638,Hot Fuzz,tt0004638,movie,2/14/2007,4638,H312,,,,,7a025ea7ea9320ad268c20eecbcf8436
13972,The Women,tt0013972,movie,9/12/2008,13972,T550,,,,,afd78374cb94dd320e1988968d402210
5038,Vicky Cristina Barcelona,tt0005038,movie,8/15/2008,5038,V226,,,,,c72c8c631b903fc789db618cd9ed04c1
13491,Arn: The Knight Templar,tt0013491,movie,12/17/2007,13491,A653,,,,,7d9afa1857df8919a9e0ac31aa903a29
10571,Boys and Girls,tt0010571,movie,6/16/2000,10571,B253,,,,,ad56ba240be0e654f04994ae7e7d3e32
10994,White Oleander,tt0010994,movie,10/11/2002,10994,W345,,,,,88b799a778f2a0cf36c28f62998b0b29
19994,Jennifer's Body,tt0019994,movie,9/18/2009,19994,J516,,,,,3653d04cb7b56c7a5d9c1960513ceb9b
25166,Drowning Mona,tt0025166,movie,3/3/2000,25166,D655,,,,,e7f4b0537b69917355b57e44914878b3
30890,Radio Days,tt0030890,movie,1/30/1987,30890,R332,,,,,0df4de786d2c3a4614624252f4778d6e
23169,Remember Me,tt0023169,movie,3/12/2010,23169,R551,,,,,e857817b07c27f3c57caa6c40f7499d4
17403,How to Deal,tt0017403,movie,7/18/2003,17403,H334,,,,,fb97f7cf3679691ba067ca69b3052e46
12120,My Stepmother is an Alien,tt0012120,movie,12/9/1988,12120,M231,,,,,c525b45ce9dadb8946cc308f8f516db7
9800,Philadelphia,tt0009800,movie,12/22/1993,9800,P434,,,,,3064b320cef260c8f077f7c12a080f33
1090,The Thirteenth Floor,tt0001090,movie,4/16/1999,1090,T363,,,,,4cb8934cae0737fd48ce2134b70aa13d
18475,The Cookout,tt0018475,movie,9/3/2004,18475,T223,,,,,fef68631a1cdd7874e2919bbc91b5a4e
40160,Meteor,tt0040160,movie,10/19/1979,40160,M360,,,,,26cf32679ec486e40032e24fa39d15c8
18074,Duets,tt0018074,movie,9/9/2000,18074,D320,,,,,60e21be7fc12591d6edaa940f0ad53d8
9689,Hollywood Ending,tt0009689,movie,5/3/2002,9689,H435,,,,,5405a2122fd89b9e2ae66ee08af9f908
9781,Detroit Rock City,tt0009781,movie,8/13/1999,9781,D363,,,,,9bda99d950981a17afb0bdd59e7cb127
8009,Highlander,tt0008009,movie,3/7/1986,8009,H245,,,,,e84733130b507e4221aac562ef7525ee
3877,Things We Lost in the Fire,tt0003877,movie,9/26/2007,3877,T524,,,,,f18ae27c2f5261821daa7a013e984456
8854,Steel,tt0008854,movie,8/15/1997,8854,S340,,,,,4668112d7c5f80a73a826dd8150989df
152599,The Immigrant,tt0152599,movie,7/3/2013,152599,T526,,,,,acd31b630abe7965cdddea643ae77c71
18840,The White Countess,tt0018840,movie,10/30/2005,18840,T325,,,,,3d033b8a157346381b68720b5c0332ad
68727,Trance,tt0068727,movie,3/27/2013,68727,T652,,,,,344524bad7a7a38c153db00433d09053
12657,Soul Plane,tt0012657,movie,5/28/2004,12657,S414,,,,,ddd59ba513cf8b07a2e41b01f4b2af5d
8265,Welcome to the Sticks,tt0008265,movie,1/9/2008,8265,W425,,,,,5b939bfeeb2a8a30656e3c60af885fad
12410,Good,tt0012410,movie,12/11/2008,12410,G300,,,,,0c6ad70beb3a7e76c3fc7adab7c46acc
34647,Enter the Void,tt0034647,movie,5/5/2009,34647,E536,,,,,9ec4f4c7492e0496000151555236230f
73935,Vamps,tt0073935,movie,8/25/2012,73935,V512,,,,,589c2eff36a9514eb324d6b2505f7b59
28178,Hachi: A Dog's Tale,tt0028178,movie,6/13/2009,28178,H232,,,,,cc77eb441820eec0474b5f88ce2b75df
185567,Zulu,tt0185567,movie,12/4/2013,185567,Z400,,,,,68046733e4659165a4f59a1918cb1408
264656,The Homesman,tt0264656,movie,5/18/2014,264656,T525,,,,,1ddaea7533b3803cb8458d001c2c8ad3
35696,Juwanna Mann,tt0035696,movie,6/21/2002,35696,J555,,,,,93f17e585a4c8e8361f9d93f3a2f0df1
16351,Ararat,tt0016351,movie,5/20/2002,16351,A663,,,,,958c2f7c4aac9e27fa0eb9dbd4f6a80e
38717,Madison,tt0038717,movie,1/23/2001,38717,M325,,,,,9ebd7e71415b8e07fea9120eb1a68891
18777,Slow Burn,tt0018777,movie,9/12/2005,18777,S416,,,,,29d62ccb6864ad2d65da0b0bde8a5597
2110,Wasabi,tt0002110,movie,10/31/2001,2110,W210,,,,,5b9e420454fd3a39c5fb07556d76418b
9035,Slither,tt0009035,movie,3/31/2006,9035,S436,,,,,4ac6fc2981a6ef5d84cfc49ec3799b68
90,Beverly Hills Cop,tt0000090,movie,11/29/1984,90,B164,,,,,65b01d15278b7fe2966e396860b887af
771,Home Alone,tt0000771,movie,11/9/1990,771,H545,,,,,e5128c348e971af020484b0c129c4a64
12154,Three Men and a Baby,tt0012154,movie,11/27/1987,12154,T655,,,,,5beebed3b23c03d3f226351b31578c0c
9576,Tootsie,tt0009576,movie,12/16/1982,9576,T320,,,,,5a735c4ac616b90bc47dc1e40ee56ff8
744,Top Gun,tt0000744,movie,5/16/1986,744,T125,,,,,ec0db18798ebc62e0d82a3dd3d79af4b
146,"Crouching Tiger, Hidden Dragon",tt0000146,movie,10/1/2000,146,C625,,,,,c396e5010d7d61f9337e38692912a5f0
14,American Beauty,tt0000014,movie,9/15/1999,14,A562,,,,,ca8003d6e875301146bedfbf04c16005
45269,The King's Speech,tt0045269,movie,9/6/2010,45269,T252,,,,,296e3fa3420c6feee21731f6f7d5410f
9493,Twins,tt0009493,movie,12/9/1988,9493,T520,,,,,8733c12a4b84e6dbe6103a7b7964554e
22556,The Yellow Handkerchief,tt0022556,movie,12/17/2008,22556,T453,,,,,ea22d3b5a853a228e212bc5bfbc0e49e
873,The Color Purple,tt0000873,movie,12/18/1985,873,T246,,,,,8887cc3ddb07aa7cbdd542ec48dd473b
33196,Tidal Wave,tt0033196,movie,6/6/2009,33196,T341,,,,,8bfdec026907fe6a1c6c2af2d04df374
205596,The Imitation Game,tt0205596,movie,11/14/2014,205596,T533,,,,,a3a7fa017547b21d04e944d1ad2122a2
10765,Private Benjamin,tt0010765,movie,10/6/1980,10765,P613,,,,,39ef7dd741c91ae0f653d24950bb9424
16769,Coal Miner's Daughter,tt0016769,movie,3/7/1980,16769,C455,,,,,39e777ca5bb4cc2cabb41d44c2723898
33217,Diary of a Wimpy Kid,tt0033217,movie,3/19/2010,33217,D615,,,,,2d79f127d463e719c69235aca1519eee
132232,Mama,tt0132232,movie,1/17/2013,132232,M500,,,,,8e1c9b94e3b47be34ca4fd0d8c96d704
11153,National Lampoon's Vacation,tt0011153,movie,7/28/1983,11153,N354,,,,,3823c2bf3c47401cbd0e80fd7ebd7dbf
208134,Bad Grandpa,tt0208134,movie,10/22/2013,208134,B326,,,,,ad5d937e79dfb5ef18d2b0fc598cc9d6
1165,The Queen,tt0001165,movie,9/15/2006,1165,T250,,,,,a045951fd32fbe783b3eb68115b1ee09
4011,Beetlejuice,tt0004011,movie,2/29/1988,4011,B342,,,,,5152ae0e450d5ee864e69eb41eeae1d8
17202,Why Did I Get Married?,tt0017202,movie,10/12/2007,17202,W332,,,,,650d9ce3c0b2f49460de25a5359b20b8
9587,Little Women,tt0009587,movie,12/21/1994,9587,L345,,,,,5e86b2a91d4ade21b42183a6a11931ae
65086,The Woman in Black,tt0065086,movie,2/1/2012,65086,T555,,,,,372105c859b905ffbf826348142a050f
10053,When a Stranger Calls,tt0010053,movie,2/3/2006,10053,W523,,,,,f6af7daaec7a7b87de0dfd108ee691d6
11870,Big Fat Liar,tt0011870,movie,2/8/2002,11870,B213,,,,,8b636947583a4c26f573fb18a95a9a1a
11778,The Deer Hunter,tt0011778,movie,12/8/1978,11778,T365,,,,,e0b43c06b43b9b03d4fac66f18d087c3
586,Wag the Dog,tt0000586,movie,12/25/1997,586,W233,,,,,68ea82acb3a18a95aa772535da46474e
18736,The Lizzie McGuire Movie,tt0018736,movie,4/25/2003,18736,T425,,,,,7d2b7e44b5b2405980fda117e871af1f
134411,Snitch,tt0134411,movie,2/21/2013,134411,S532,,,,,cf6018bc850120bc0969be052c5e68fb
287903,Krampus,tt0287903,movie,11/26/2015,287903,K651,,,,,915b5757fe461c57c5ce2c6291004adb
9276,The Faculty,tt0009276,movie,12/25/1998,9276,T124,,,,,95db8c07ea7aefc895bc1c1434fbd1a1
15765,What's Love Got to Do with It,tt0015765,movie,6/9/1993,15765,W324,,,,,49593849dd97dc247782bad469056bb8
2142,Cop Land,tt0002142,movie,8/15/1997,2142,C145,,,,,fc133de62acd5ccf2213d889df59ce57
11397,Not Another Teen Movie,tt0011397,movie,12/7/2001,11397,N353,,,,,1007fc3733511f4eb3a2fa5f5e2ddeb0
77016,End of Watch,tt0077016,movie,9/20/2012,77016,E531,,,,,c4bea9f1b31185e3a963a837c6e10e30
11478,The Skulls,tt0011478,movie,3/31/2000,11478,T242,,,,,fc8e9875ca14111a21d671599b521e36
266856,The Theory of Everything,tt0266856,movie,11/26/2014,266856,T361,,,,,3b405c1e91557fdee3ab4baafa0ffb9f
13411,Malibu's Most Wanted,tt0013411,movie,4/10/2003,13411,M412,,,,,e3bfb4a181691c565432a2b2447e6a48
10564,Where the Heart Is,tt0010564,movie,4/27/2000,10564,W636,,,,,5d6d25084ddb7ba602c9da438f48be4d
947,Lawrence of Arabia,tt0000947,movie,12/10/1962,947,L652,,,,,750a1d2446528787e8b4f3d2f37adee3
24150,Halloween II,tt0024150,movie,8/28/2009,24150,H450,,,,,477a8c8c96934d0bed33444dc0aca4cb
228970,Wild,tt0228970,movie,12/5/2014,228970,W430,,,,,dc81f161d89ab15ceb29b7445dfee757
18405,The Last House on the Left,tt0018405,movie,3/13/2009,18405,T423,,,,,53b015e06a74364c87bcfd0ae6456976
6961,The Wedding Date,tt0006961,movie,2/4/2005,6961,T352,,,,,282c50115283d90c5cb2a3b138b8d37b
11442,Halloween: Resurrection,tt0011442,movie,7/1/2002,11442,H456,,,,,4bc6fd435249fa0164461ea83aa696e6
2493,The Princess Bride,tt0002493,movie,9/18/1987,2493,T165,,,,,02de17d7f86f57addee64cdf46344c94
14047,The Great Debaters,tt0014047,movie,12/27/2007,14047,T263,,,,,25224604ac02d7aefebd6c8449756f5b
64690,Drive,tt0064690,movie,8/6/2011,64690,D610,,,,,f2c6151d6c0d99f3666129b97e2100f5
11132,Confessions of a Teenage Drama Queen,tt0011132,movie,2/17/2004,11132,C512,,,,,ea0ced8a1288a82a23bfcb9fbdf4184d
17127,The Object of My Affection,tt0017127,movie,4/17/1998,17127,T122,,,,,935bed0e39ec070b15da0109a0dbca18
1562,28 Weeks Later,tt0001562,movie,4/26/2007,1562,W243,,,,,1f3ebc63d0a8753e8f39a12b04fe1893
232679,When the Game Stands Tall,tt0232679,movie,8/22/2014,232679,W532,,,,,e9a02cd5c22da9ba86c87e547795a8a9
17880,Because of Winn-Dixie,tt0017880,movie,2/18/2005,17880,B221,,,,,b9be360edf0eb5b1a5797b5f7b9d7187
14736,Love & Basketball,tt0014736,movie,4/21/2000,14736,L112,,,,,b0a6ffbc5bbe201b73bc1e7c8a1bc4f6
9434,Grosse Pointe Blank,tt0009434,movie,4/11/1997,9434,G621,,,,,4b10ffcd06b44482be01e664f6614dcb
23706,All About Steve,tt0023706,movie,9/4/2009,23706,A413,,,,,aaa00d049218e630c464a80afc923a2d
11531,Book of Shadows: Blair Witch 2,tt0011531,movie,10/27/2000,11531,B212,,,,,126feb63b8253dace483f69c82bc57ce
9100,The Craft,tt0009100,movie,5/3/1996,9100,T261,,,,,b9cdceb8da627500ebc1658fba0d7da5
116,Match Point,tt0000116,movie,10/26/2005,116,M321,,,,,27497bba431363877267a387df8ef903
38843,Ramona and Beezus,tt0038843,movie,7/23/2010,38843,R555,,,,,32630fc52e48cf172f369e2528a57fef
1245,The Remains of the Day,tt0001245,movie,11/5/1993,1245,T655,,,,,09f778a2a04073a97acf0affe39d6803
4995,Boogie Nights,tt0004995,movie,9/11/1997,4995,B252,,,,,44735b911f143271961454b8f383407e
10413,Nowhere to Run,tt0010413,movie,1/15/1993,10413,N636,,,,,c601cf0afe8598e79be0e81a461c8f93
14012,Flicka,tt0014012,movie,10/20/2006,14012,F420,,,,,7bd471f4cd85b3c63ae8e70961234323
9793,The Hills Have Eyes 2,tt0009793,movie,3/22/2007,9793,T421,,,,,b24291f3d14b293518e34b205233ce35
12212,Urban Legends: Final Cut,tt0012212,movie,9/19/2000,12212,U615,,,,,08ce0f96b9ca6aaae97703896214332f
13768,Tuck Everlasting,tt0013768,movie,10/11/2002,13768,T216,,,,,564f1fef2f3f0b0a2f316e7bfbd76940
8975,The Marine,tt0008975,movie,10/13/2006,8975,T565,,,,,181ec4738b09e15a2e074220eeaa2b4a
342521,Keanu,tt0342521,movie,4/21/2016,342521,K500,,,,,7372873580dfa80e41bfbf252bd9cd73
45272,Country Strong,tt0045272,movie,12/22/2010,45272,C536,,,,,89503166f2b2a193767cb147186fdbe8
9424,Disturbing Behavior,tt0009424,movie,7/24/1998,9424,D236,,,,,074c907f3e91ae6371636e54b75b9b41
97367,The Place Beyond the Pines,tt0097367,movie,3/20/2013,97367,T142,,,,,f1bafedaf7521f0e8fde7c3fc3553883
254904,The November Man,tt0254904,movie,8/27/2014,254904,T515,,,,,4dc8b2363d2d795b221023896ca5e0e2
18681,Eye of the Beholder,tt0018681,movie,9/4/1999,18681,E131,,,,,d60ac0564b7d48620e389b140217e264
12162,The Hurt Locker,tt0012162,movie,10/10/2008,12162,T634,,,,,08829eaf394ee07651b9430d363b22ed
11495,Firestarter,tt0011495,movie,5/11/1984,11495,F623,,,,,60ad6ea1de79e8c5f7178698f413dcc4
64689,Killing Them Softly,tt0064689,movie,9/20/2012,64689,K452,,,,,0ee4bf9b7dc116ab56f7b47a898534b1
157849,A Most Wanted Man,tt0157849,movie,7/25/2014,157849,A523,,,,,e3462bf0a206ed9bc8b491bc620ea87b
13166,Freddy Got Fingered,tt0013166,movie,4/18/2001,13166,F632,,,,,e1d77793d8a7665540b6651f52f80947
15511,VeggieTales: The Pirates Who Don't Do Anything,tt0015511,movie,1/11/2008,15511,V234,,,,,bfceed34577c49877f7ac0341ed7b793
37003,U2 3D,tt0037003,movie,5/19/2007,37003,U300,,,,,563e90f1d89be76bd29e26c6f923ff62
12211,Highlander: Endgame,tt0012211,movie,9/1/2000,12211,H245,,,,,18425f08fe66838a04bed30e7e89f891
13816,Idlewild,tt0013816,movie,8/25/2006,13816,I344,,,,,f320d596da21944b59e25628a9e38a16
51828,One Day,tt0051828,movie,3/2/2011,51828,O530,,,,,7ff1a26c326884c801d887ade65fdbc0
22798,Whip It,tt0022798,movie,9/13/2009,22798,W130,,,,,d2a9c1b029e011ffb959bc3e82d26c7d
7501,Knockaround Guys,tt0007501,movie,9/7/2001,7501,K526,,,,,27365829d7ed4013eab70d5766f42593
10743,Confidence,tt0010743,movie,4/25/2003,10743,C513,,,,,880e4be2c2478164fa55ef152bb56522
37718,The Muse,tt0037718,movie,8/27/1999,37718,T520,,,,,c3082359668093185c653295eba5dba9
15237,De-Lovely,tt0015237,movie,7/2/2004,15237,D414,,,,,083285356fa07e8c60a9abf7e85e4ab0
9686,New York Stories,tt0009686,movie,3/10/1989,9686,N623,,,,,bd907af8df4eadbdad25dfbe4c75daf4
17644,Barney's Great Adventure,tt0017644,movie,1/1/1998,17644,B652,,,,,27c67d97c188e57b537390be6805ce32
97430,The Man with the Iron Fists,tt0097430,movie,11/2/2012,97430,T553,,,,,8d42f32108c1c3dafd0d6a4bda4ccead
12257,Home Fries,tt0012257,movie,11/25/1998,12257,H516,,,,,fe8e9a0d0e5f5118abfc276d10a20aa0
13539,Here On Earth,tt0013539,movie,3/23/2000,13539,H656,,,,,5689084757bf9dc981d93a0e70a6321a
68,Brazil,tt0000068,movie,2/20/1985,68,B624,,,,,42537f0fb56e31e20ab9c2305752087d
14024,Raise Your Voice,tt0014024,movie,8/10/2004,14024,R261,,,,,f31b50f25f8c1861c3fdcbdbc275bcd8
115,The Big Lebowski,tt0000115,movie,3/6/1998,115,T124,,,,,5848534e2ece3a01b77c00d61d92c9c1
7874,Black Snake Moan,tt0007874,movie,12/8/2006,7874,B425,,,,,37fec8bfadbde9eaa912779b86faf89d
4911,Dark Blue,tt0004911,movie,12/14/2002,4911,D621,,,,,560173ba980b9f5f7f8d9d3cce1c2446
1988,A Mighty Heart,tt0001988,movie,1/1/2007,1988,A523,,,,,8bea498503cd7d9ecb0cbe5eed37d361
16222,Whatever It Takes,tt0016222,movie,3/31/2000,16222,W316,,,,,4cafbb78a802a0c33b65bd45aca7f062
9557,Boat Trip,tt0009557,movie,10/1/2002,9557,B361,,,,,363610cd53591b57d7886d61bf131fdd
9026,The Importance of Being Earnest,tt0009026,movie,5/17/2002,9026,T516,,,,,0f0f4fe60b36fc77a39fac63d3aae00f
57943,The Love Letter,tt0057943,movie,2/1/1998,57943,T414,,,,,2b2324847e61011a98ad8baccd403d12
18276,Hoot,tt0018276,movie,5/5/2006,18276,H300,,,,,9a444361522f4442d49f9b633d88c222
8321,In Bruges,tt0008321,movie,2/8/2008,8321,I516,,,,,355393790c9172ce902e09ffabe3c064
72359,Peeples,tt0072359,movie,5/9/2013,72359,P142,,,,,b8bbae05fbbb7086ff3c09b73ab9a7b6
10186,The Rocker,tt0010186,movie,8/20/2008,10186,T626,,,,,04e212e13c7c36f8c43d2b8ea1a9bbfe
25704,Post Grad,tt0025704,movie,8/21/2009,25704,P232,,,,,d6feda6d3e8008ed3c8bbe6c48d75fba
133694,Promised Land,tt0133694,movie,9/23/2012,133694,P652,,,,,43579298206bcacc8f58fafe42fd9a56
19265,Whatever Works,tt0019265,movie,6/19/2009,19265,W316,,,,,80320a87b6eba3338be384051091d422
36047,The In Crowd,tt0036047,movie,7/19/2000,36047,T526,,,,,9a7946b6ad7731073fe8b45f01104580
8053,The Three Burials of Melquiades Estrada,tt0008053,movie,11/17/2005,8053,T361,,,,,268de2a3d201fcef4d55a98c9a01d314
2290,Jakob the Liar,tt0002290,movie,9/16/1999,2290,J213,,,,,38908f8e0fb1258676d061efa43da8e4
5236,Kiss Kiss Bang Bang,tt0005236,movie,9/5/2005,5236,K221,,,,,48f25226786977a444dcd59d145d590d
6552,Idle Hands,tt0006552,movie,4/30/1999,6552,I345,,,,,59b44b2fc24f74c44521755675809d68
1018,Mulholland Drive,tt0001018,movie,5/16/2001,1018,M445,,,,,498967010f06ccdce3aa001b231bb395
10075,Blood and Chocolate,tt0010075,movie,1/26/2007,10075,B435,,,,,81e5aadfea722d11985120f05b10b049
38031,You Will Meet a Tall Dark Stranger,tt0038031,movie,5/23/2010,38031,Y453,,,,,b0b18aef6feb6e5ccf6c0357b5adf0b3
42188,Never Let Me Go,tt0042188,movie,9/15/2010,42188,N164,,,,,9321556800fa2dc7322b89be51329b01
112430,The Company,tt0112430,movie,8/5/2007,112430,T251,,,,,fa854f78e2e98aca76f3ed39237c72d8
6687,Transsiberian,tt0006687,movie,1/18/2008,6687,T652,,,,,3e5bc9cdf679818a4baeff721f5e062a
13853,The Clan of the Cave Bear,tt0013853,movie,1/17/1986,13853,T245,,,,,93065eec4daa041af9edfd4117e41c5d
31306,Crazy in Alabama,tt0031306,movie,10/22/1999,31306,C625,,,,,a6a011bfccd1d1c0ffef8597eec63489
8461,Funny Games,tt0008461,movie,10/20/2007,8461,F525,,,,,f383c586511ca7ddcf8ea3dee778fc68
331592,Listening,tt0331592,movie,9/11/2015,331592,L235,,,,,962ef616821625a13a028ac14ac0fef8
47692,Felicia's Journey,tt0047692,movie,11/24/1999,47692,F422,,,,,852678927f47af928380aae2ec748697
19,Metropolis,tt0000019,movie,1/10/1927,19,M361,,,,,45b7d6bd6a51c5f44167f682a0de2f09
10045,District B13,tt0010045,movie,11/9/2004,10045,D236,,,,,555968644d71ab9c5bdd041d26b40e7d
400,Things to Do in Denver When You're Dead,tt0000400,movie,12/1/1995,400,T523,,,,,e201368365de9e9e64fa196a8cec75e3
253450,The Assassin,tt0253450,movie,8/27/2015,253450,T225,,,,,52a7855d10b91d52f58f13b2a70d150d
9104,Buffalo Soldiers,tt0009104,movie,9/8/2001,9104,B142,,,,,c7867baa017a552c83acfba59dfa50b7
11190,The Return,tt0011190,movie,6/25/2003,11190,T636,,,,,62808304a271cb6cac0d08fb869bb88d
16353,Ong Bak 2,tt0016353,movie,12/4/2008,16353,O521,,,,,e32ca6fc86e7097f9d2d4e2c767a3c61
23759,Centurion,tt0023759,movie,2/15/2010,23759,C536,,,,,17109777ce5e0509df72a4f5bb37e6d8
24206,Silent Trigger,tt0024206,movie,6/26/1996,24206,S453,,,,,4018b775b154ed88c125e47fa1e592c2
10185,The Midnight Meat Train,tt0010185,movie,8/7/2008,10185,T535,,,,,d2cecca2bba620a07b69ca1349b13716
75033,Winnie Mandela,tt0075033,movie,9/16/2011,75033,W555,,,,,6655c6039162ee255bcda9d45c7f570a
74536,The Son of No One,tt0074536,movie,11/4/2011,74536,T251,,,,,9ced6cf8a71e8a1ec1f9749937c7e430
31668,All The Queen's Men,tt0031668,movie,10/14/2001,31668,A432,,,,,f3df782dcac5b96893aa862fe91672c4
13501,The Good Night,tt0013501,movie,1/25/2007,13501,T235,,,,,137bb393ff5f4ce1450fb738b23227fc
15208,Bathory: Countess of Blood,tt0015208,movie,7/4/2008,15208,B362,,,,,117a4387c9a49f531ca0c9d289b77cd8
172391,Khumba,tt0172391,movie,7/18/2013,172391,K510,,,,,aa395702a8cd814783c1e6493e163204
262543,Automata,tt0262543,movie,10/9/2014,262543,A353,,,,,3fafee4e17535c72d329a94b48eae71b
9288,Dungeons & Dragons: Wrath of the Dragon God,tt0009288,movie,1/1/2005,9288,D525,,,,,36fa425b8d0ce4662b0fe42de9c7587e
370980,Chiamatemi Francesco - Il Papa della gente,tt0370980,movie,12/3/2015,370980,C535,,,,,6c91bc5824e771a3adc1135d12cb68cf
20083,Shinjuku Incident,tt0020083,movie,3/22/2009,20083,S522,,,,,567c90ffa3258d23229c3cf0bfb438e2
40880,Pandaemonium,tt0040880,movie,6/29/2001,40880,P535,,,,,470db1bf2e865f9130531fea40b61ee4
137,Groundhog Day,tt0000137,movie,2/11/1993,137,G653,,,,,3f37161d3d1beb3b8198d210d4fac503
264999,Magic Mike XXL,tt0264999,movie,7/1/2015,264999,M225,,,,,c3c3ebc7a09d222b0ac1652a8422cd8a
454,Romeo + Juliet,tt0000454,movie,10/31/1996,454,R524,,,,,363d561d2e7e058829cdce696530508e
53457,Sarah's Key,tt0053457,movie,9/16/2010,53457,S620,,,,,cccffa1ddfe6611b3284ed1163f526b8
288980,Freedom,tt0288980,movie,8/21/2014,288980,F635,,,,,c99ee435c9c0c0ccb662cc9e3769bcb3
33,Unforgiven,tt0000033,movie,8/7/1992,33,U516,,,,,2d5df28fd2c1a28f5a333736a4a5c207
1951,Manderlay,tt0001951,movie,5/16/2005,1951,M536,,,,,eb2c32206fc35f9fa717d7115d6953c5
12405,Slumdog Millionaire,tt0012405,movie,5/12/2008,12405,S453,,,,,3f4b36dec6de47662b540b5fb7c60fc8
10998,Fatal Attraction,tt0010998,movie,9/11/1987,10998,F343,,,,,3626d0b0bf52a801fe4ce172c72995bc
114,Pretty Woman,tt0000114,movie,3/23/1990,114,P635,,,,,df424aee1078aa5faaf992ae015c80f8
9396,Crocodile Dundee II,tt0009396,movie,5/19/1988,9396,C623,,,,,cab0fb09991683480252ad1bfaed636b
319910,Broken Horses,tt0319910,movie,3/15/2015,319910,B625,,,,,8ecdb846f1698030d661991affdf900f
2604,Born on the Fourth of July,tt0002604,movie,12/20/1989,2604,B655,,,,,b2509740f86dc73b16625d2fc802d29d
864,Cool Runnings,tt0000864,movie,9/30/1993,864,C465,,,,,592470f0b262aec76ce5bf6e384e9267
14435,My Bloody Valentine,tt0014435,movie,1/16/2009,14435,M143,,,,,3133e7a221998027812fff0b12e7b28b
1931,Stomp the Yard,tt0001931,movie,5/16/2007,1931,S351,,,,,3bcfb38ec7cce25d2828497acff0ffb1
691,The Spy Who Loved Me,tt0000691,movie,7/7/1977,691,T214,,,,,14abc4260f9811d144ac358340cb5bd2
9877,Urban Legend,tt0009877,movie,9/25/1998,9877,U615,,,,,9e41078cdb1414dd96e550ac9fe14e99
62008,Good Deeds,tt0062008,movie,2/23/2012,62008,G332,,,,,7739f61912724e7a28af6ca7b377fd30
12227,White Fang,tt0012227,movie,1/18/1991,12227,W315,,,,,93be596e258dbaa1088952b84b84fda4
